id,fechaCaptura,expediente,autoridadSancionadora,tipoSancion,causaMotivoHechos,observaciones,institucionDependencia.nombre,servidorPublicoSancionado.rfc.rfc,servidorPublicoSancionado.rfc.homoClave,servidorPublicoSancionado.curp,servidorPublicoSancionado.nombres,servidorPublicoSancionado.primerApellido,servidorPublicoSancionado.segundoApellido,servidorPublicoSancionado.genero.clave,servidorPublicoSancionado.genero.valor,servidorPublicoSancionado.puesto,tipoFalta.clave,tipoFalta.valor,tipoFalta.descripcion,resolucion.fechaResolucion,multa.moneda.clave,multa.moneda.valor,multa.monto,inhabilitacion.plazo,inhabilitacion.fechaInicial,inhabilitacion.fechaFinal,servidorPublicoSancionado.rfc,institucion_merge
e2e754cb-eb3b-4d7c-9b40-af8234ee64f5,2007-01-08,ARCHIVO/7caf00dc,Organo de Control Interno,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]",CONTRATACIÓN INDEBIDA,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL,NÚKA810409,E95,NÚKA810409HVZÑN 04,Ana Sofía,Núñez,Kanaria,M,FEMENINO,Director General Paraestatal A,AFN,ABUSO DE FUNCIONES,ABUSO DE FUNCIONES,2006-10-08T11:15:28.985Z,MXN,Peso Mexicano,16776.0,,,,,hospitalregionaldealtaespecialidaddeoaxaca
cd20bbf8-acf7-467b-b5a5-f0c09dd44493,2007-03-20,CARPETA/bd6a5f3b,Contraloría Interna,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,CFE SUMINISTRADOR DE SERVICIOS BÁSICOS,POJX751022,C15,POJX751022HVZSMM06,Ximena,Posada,Jimínez,M,FEMENINO,Subdirector de Area,IDSP,INCUMPLIMIENTO EN DECLARACION DE SITUACION PATRIMONIAL,OCULTAMIENTODE PROPIEDADES,2006-11-20T23:36:08.981Z,,,,8 años,2006-11-20T23:36:08.981Z,2014-10-20,,centroregionaldealtaespecialidadenchiapas
f1f8badf-9649-43cd-a4df-e29cb2670922,2006-07-25,SANC/9b78ae20,OIC,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",ENRIQUECIMIENTO OCULTO,Sanción impuesta conforme a la ley,COMPAÑIA OPERADORA DEL CENTRO CULTURAL Y TURISTICO DE TIJUANA S.A. DE C.V.,ZACA780018,B29,ZACA780018MVZMSR03,Abril,Zamarreno,Castañeda,F,MASCULINO,Director General Paraestatal A,VPC,VIOLACION PROCEDIMIENTOS DE CONTRATACION,VIOLACION PROCEDIMIENTOS DE CONTRATACION,2006-07-25T04:28:21.298Z,MXN,Peso Mexicano,26032.0,,,,,institutonacionaldepsiquiatriaramondelafuentemuniz
1625e224-c3aa-40f3-b704-c63dc5181670,2007-01-03,SANC/16719060,Contraloría Interna,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",ENRIQUECIMIENTO OCULTO,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE S.C.,TOAJ890720,C67,TOAJ890720MDFRGL01,Julio,Toro,Arguello,F,MASCULINO,Subdirector de Area,ANG,ADMINISTRATIVA NO GRAVE,INCUMPLIMIENTO DE FUNCIONES,2006-11-03T14:30:38.116Z,MXN,Peso Mexicano,27817.0,,,,,consejonacionalparalaculturaylasartes
ac347b0b-827c-4158-834f-863bed2ca260,2006-11-06,EXPEDIENTE/ab2543bf,Organo de Control Interno,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",NEPOTISMO,Sanción impuesta conforme a la ley,CENTRO NACIONAL DE EXCELENCIA TECNOLOGICA EN SALUD,VAMM890203,A47,VAMM890203HSNLLL06,Melany,Valentín,Maldonado,M,FEMENINO,Jefe de Departamento,NAD,NEGLIGENCIA ADMINISTRATIVA,NEGLIGENCIA ADMINISTRATIVA,2006-07-06T10:33:42.047Z,,,,2 años,2006-07-06T10:33:42.047Z,2008-06-06,,centronacionaldetrasplantes
c22e0629-5d53-4245-8180-6d8b1ca8fdbe,2006-09-02,EXPEDIENTE/e52887bc,Organo de Control Interno,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Sanción impuesta conforme a la ley,COMISION NACIONAL PARA EL USO EFICIENTE DE LA ENERGIA,AGGM810421,E93,AGGM810421HDFYZR04,Marta,Aguayo,Guzmán,M,FEMENINO,Director General Paraestatal B,EIFM,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,2006-09-01T02:45:29.099Z,,,,10 años,2006-09-01T02:45:29.099Z,2016-08-01,,centronacionaldeexcelenciatecnologicaensalud
aa928ae9-e363-47a7-8591-0f873dd6f0fb,2007-00-27,ARCHIVO/da862e83,Organo de Control Interno,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,BANCO NACIONAL DE OBRAS Y SERVICIOS PUBLICOS S.N.C.,MOCT730823,E87,MOCT730823HPUNRM02,Timoteo,Monroy,Carrillo,M,FEMENINO,Subdirector de Area,DCSP,DELITO COMETIDO POR SERVIDORES PUBLICOS,ROBO,2006-08-27T07:48:58.298Z,,,,5 años,2006-08-27T07:48:58.298Z,2011-07-27,,ciatecaccentrodeinnovacionaplicadaentecnologiascompetitivas
f99110e8-de6c-4b70-a682-e63cad705c04,2006-10-08,EXP/398cadc4,Organo de Control Interno,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]",TRÁFICO DE INFLUENCIAS,Sanción impuesta conforme a la ley,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,LOSJ790827,C30,LOSJ790827MDFZRS02,José Miguel,Lozano,Suárez,F,MASCULINO,Subadministrador,AC,ACTO DE CORRUPCIÓN,RECIBIR SOBORNO POR UN TRÁMITE,2006-08-08T08:08:13.394Z,MXN,Peso Mexicano,21667.0,,,,,centronacionaldetrasplantes
90b7216f-0f9d-4dcc-9bc3-e994706bf8ec,2006-11-03,ARCHIVO/32329cca,Contraloría Interna,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",NEPOTISMO,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,CENTRO DE CAPACITACION CINEMATOGRAFICA A.C.,FURV780914,B53,FURV780914MVZNSR01,Verónica,Fuentes,Rosario,F,MASCULINO,Jefe de Departamento,NAD,NEGLIGENCIA ADMINISTRATIVA,NEGLIGENCIA ADMINISTRATIVA,2006-07-03T16:19:34.332Z,,,,,,,,comisionnacionalparaelusoeficientedelaenergia
b2c7825b-8162-4d3b-906a-955757491b02,2007-00-21,SANC/36b3a58e,Contraloría Interna,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",NEPOTISMO,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,CFE SUMINISTRADOR DE SERVICIOS BÁSICOS,VASA730504,D27,VASA730504HSNLVN06,Alan,Valadez,Saavedra,M,FEMENINO,Jefe de Departamento,PEC,PECULADO,PECULADO,2006-11-21T02:25:38.408Z,,,,8 años,2006-11-21T02:25:38.408Z,2014-10-21,,cfedistribucion
f4f9cca1-8c75-4c1b-bcea-baaf112ade25,2006-08-30,SANC/f9b07f57,Tribunal,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",ABUSO DE FUNCIONES,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",SERVICIO GEOLOGICO MEXICANO,OTVL711015,A31,OTVL711015HDFRRC06,Lucia,Otero,Viera,M,FEMENINO,Director General Paraestatal C,AUT,ABUSO DE AUTORIDAD,TRATO HUMILLANTE A UN SUBORDINADO,2006-07-30T12:48:51.035Z,MXN,Peso Mexicano,25666.0,,,,,diconsasadecv
1c324c87-0fc2-495b-bbbc-bb609594bb8e,2006-09-24,EXPEDIENTE/544ad852,Contraloría Interna,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",CONFLICTO DE INTERÉS,Sanción impuesta conforme a la ley,I.I.I. SERVICIOS S.A. DE C.V.,ROVJ730208,B69,ROVJ730208HAGDGS02,Jesús,Rodrígez,Vigil,M,FEMENINO,Subdirector de Area,AG,ADMINISTRATIVA GRAVE,ADMINISTRATIVA GRAVE,2006-08-24T22:13:06.882Z,,,,3 años,2006-08-24T22:13:06.882Z,2009-07-24,,sistemapublicoderadiodifusiondelestadomexicano
9ac941bb-6446-4cfc-91af-50d62861d00a,2007-03-12,SANC/b8f39374,Organo de Control Interno,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",CONFLICTO DE INTERÉS,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,FIDEICOMISO FONDO DE CAPITALIZACION E INVERSION DEL SECTOR RURAL,GÓVR761014,E31,GÓVR761014MVZMLG04,Regina,Gómez,Valencia,F,MASCULINO,Administrador,NAD,NEGLIGENCIA ADMINISTRATIVA,NEGLIGENCIA ADMINISTRATIVA,2006-11-12T13:23:51.404Z,MXN,Peso Mexicano,20814.0,,,,,productoranacionaldebiologicosveterinarios
701cc5d6-5048-46c6-a34d-35ad040ea7db,2007-00-29,EXP/2897a9f2,OIC,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",NEPOTISMO,Sanción impuesta conforme a la ley,ADMINISTRACION PORTUARIA INTEGRAL DE PROGRESO S.A. DE C.V.,AGJÓ790618,A62,AGJÓ790618MAGYMC06,Óscar,Aguayo,Jimínez,F,MASCULINO,Jefe de Departamento,EOCI,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,2006-08-29T08:52:02.766Z,,,,9 años,2006-08-29T08:52:02.766Z,2015-07-29,,comisionnacionaldelossalariosminimos
fcafcf99-d05c-482e-a31a-6dd9ac6823da,2007-00-16,EXP/1acaab72,Contraloría Interna,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA","Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",CENTRO DE INVESTIGACION Y ASISTENCIA EN TECNOLOGIA Y DISEÑO DEL ESTADO DE JALISCO A.C.,ZEHR840420,E24,ZEHR840420HAGLRS09,Rosa,Zelaya,Huerta,M,FEMENINO,Subdirector de Area,DSCT,DESACATO,DESACATO,2006-08-16T21:41:07.495Z,,,,3 años,2006-08-16T21:41:07.495Z,2009-07-16,,institutonacionaldelaspersonasadultasmayores
1b5325bc-0676-44c6-be22-bf770a123450,2006-10-01,SANC/c8b57a65,Contraloría Interna,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",CONFLICTO DE INTERÉS,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA PENINSULA DE YUCATAN,RIHM790717,D31,RIHM790717HDFNRL06,Melissa,Rincón,Hurtado,M,FEMENINO,Analista,AFN,ABUSO DE FUNCIONES,ABUSO DE FUNCIONES,2006-07-01T13:37:38.970Z,,,,3 años,2006-07-01T13:37:38.970Z,2009-06-01,,pmicomerciointernacionalsadecv
6b0e39c8-1ce0-4483-b706-cebd67585f51,2006-10-04,ARCHIVO/d01221af,Tribunal,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",NEPOTISMO,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",UNIVERSIDAD AUTONOMA METROPOLITANA,ORVA801101,C93,ORVA801101MDFSLundefined05,Ana,Orosco,Velasco,F,MASCULINO,Director General Paraestatal C,DCSP,DELITO COMETIDO POR SERVIDORES PUBLICOS,ROBO,2006-08-04T18:21:58.048Z,,,,,,,,centronacionaldemetrologia
ce04c398-abe8-432e-8e92-49bdb93491f1,2007-02-20,EXPEDIENTE/47815e16,Tribunal,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",CONTRATACIÓN INDEBIDA,Sanción impuesta conforme a la ley,"INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA, A.C.",FAMÁ700811,A27,FAMÁ700811HSNJNG08,Ángel Daniel,Fajardo,Montenegro,M,FEMENINO,Secretario/a de Estado A,CIND,CONTRATACIÓN INDEBIDA,CONTRATACIÓN INDEBIDA,2006-11-20T04:25:00.862Z,MXN,Peso Mexicano,19838.0,,,,,financierarural
bcb540d0-c2b8-4e74-8ab1-43e1a4e937c4,2007-01-24,CARPETA/f3f22e6a,Organo de Control Interno,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",UTILIZACIÓN INDEBIDA DE INFORMACIÓN,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO S.A. DE C.V.,VAPM710714,E70,VAPM710714MAGLNR07,Marisol,Valle,Ponce,F,MASCULINO,Jefe de Departamento,DRP,DESVÍO DE RECURSOS PÚBLICOS,DESVÍO DE RECURSOS PÚBLICOS,2006-11-24T01:27:36.243Z,MXN,Peso Mexicano,18519.0,,,,,serviciosdeatencionpsiquiatrica
808386a9-2f68-4886-ba80-455e99e264e0,2006-11-06,CARPETA/d3ac340f,Organo de Control Interno,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",ENRIQUECIMIENTO OCULTO,Sanción impuesta conforme a la ley,INSTITUTO MEXICANO DE LA RADIO,GAVÁ831015,D52,GAVÁ831015MAGRSG09,Ángela,Garay,Vásquez,F,MASCULINO,Jefe de Departamento,AC,ACTO DE CORRUPCIÓN,RECIBIR SOBORNO POR UN TRÁMITE,2006-09-06T00:46:18.186Z,,,,9 años,2006-09-06T00:46:18.186Z,2015-08-06,,comisionnacionaldeacuaculturaypesca
b0d40f27-25f2-4e9d-b99e-381dbd8ea09c,2007-01-05,SANC/b7e38164,Contraloría Interna,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]",DESVÍO DE RECURSOS PÚBLICOS,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,INSTITUTO DE ECOLOGIA A.C. (INV),FIGM810322,E59,FIGM810322HDFGLT02,Matías,Figueroa,Galindo,M,FEMENINO,Analista,VDH,VIOLACIÓN A LOS DERECHOS HUMANOS,DESALOJO FORZOSO DE PERSONAS DE SUS HOGARES,2006-10-05T02:43:12.481Z,MXN,Peso Mexicano,21415.0,,,,,institutodecapacitacionyprofesionalizacionenprocuraciondejusticiafederal
d0f98b72-b3e6-410c-b9ee-254103158061,2007-00-13,ARCHIVO/48381a8c,OIC,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]","PECULADO, AUTORIZO ACTOS PARA EL USO O APROPIACIÓN PARA SÍ DE RECURSOS PÚBLICOS SIN FUNDAMENTOS JURÍDICOS",Sanción impuesta conforme a la ley,SERVICIOS DE ALMACENAMIENTO DEL NORTE S.A.,NEMM810116,A52,NEMM810116MAGGNR09,Marcela,Negrón,Méndez,F,MASCULINO,Subdirector de Area,TINF,TRÁFICO DE INFLUENCIAS,TRÁFICO DE INFLUENCIAS,2006-10-13T09:36:52.093Z,MXN,Peso Mexicano,21630.0,,,,,institutonacionaldebellasartesyliteratura
b9aae3f3-ee4b-47fc-809f-0075118e8fed,2006-09-03,SANC/fd6acf67,Tribunal,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",CONTRATACIÓN INDEBIDA,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,CENTRO NACIONAL DE TRASPLANTES,ORBJ740214,E81,ORBJ740214HDFSLS08,José María,Orosco,Blanco,M,FEMENINO,Subdirector de Area,AC,ACTO DE CORRUPCIÓN,RECIBIR SOBORNO POR UN TRÁMITE,2006-07-03T20:02:56.613Z,,,,,,,,agencianacionaldeseguridadindustrialydeproteccionalmedioambientedelsectorhidrocarburos
48851163-7530-4023-a820-a8a120397b1a,2006-09-17,CARPETA/571d58c4,Organo de Control Interno,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",ABUSO DE FUNCIONES,Sanción impuesta conforme a la ley,INSTITUTO FEDERAL DE ACCESO A LA INFORMACION PUBLICA,VAAE830721,C39,VAAE830721HAGLÑL06,Emilio,Valdés,Acuña,M,FEMENINO,Titular de Unidad,ENCB,ENCUBRIMIENTO,ENCUBRIMIENTO,2006-09-17T00:39:04.331Z,,,,,,,,administracionportuariaintegraldeensenadasadecv
75dba7fe-d8a6-48d9-9807-5b43d2aec746,2006-09-08,ARCHIVO/7c7296f7,Organo de Control Interno,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",CONFLICTO DE INTERÉS,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",CENTRO NACIONAL DE METROLOGIA,GRBM841006,B87,GRBM841006HDFRRR04,Mauricio,Gracia,Bernal,M,FEMENINO,Subadministrador,ASEX,COMETER O TOLERAR CONDUCTAS DE ACOSO SEXUAL,COMETER O TOLERAR CONDUCTAS DE ACOSO SEXUAL,2006-09-08T06:23:26.491Z,MXN,Peso Mexicano,26288.0,,,,,fideicomisoparalacinetecanacional
4b2fd65e-7439-4a9b-b1fb-2658ace4cf85,2007-00-28,EXP/67c7ec59,Contraloría Interna,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",CONTRATACIÓN INDEBIDA,Sanción impuesta conforme a la ley,FONDO DE OPERACION Y FINANCIAMIENTO BANCARIO A LA VIVIENDA,YAAI790116,B65,YAAI790116MAGMCN01,Ivan,Yami,Archuleta,F,MASCULINO,Jefe de Departamento,DRP,DESVÍO DE RECURSOS PÚBLICOS,DESVÍO DE RECURSOS PÚBLICOS,2006-09-28T01:19:42.582Z,,,,1 años,2006-09-28T01:19:42.582Z,2007-08-28,,institutopolitecniconacional
9cfe1d06-e160-490b-b61f-142f5aed3395,2006-07-08,SANC/f42a032b,Organo de Control Interno,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]","PECULADO, AUTORIZO ACTOS PARA EL USO O APROPIACIÓN PARA SÍ DE RECURSOS PÚBLICOS SIN FUNDAMENTOS JURÍDICOS",Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA,VACM780701,D95,VACM780701MAGLRR07,María,Valladares,Carreón,F,MASCULINO,Subadministrador,AFN,ABUSO DE FUNCIONES,ABUSO DE FUNCIONES,2006-07-08T00:17:59.987Z,MXN,Peso Mexicano,16311.0,,,,,centrodeinvestigacioncientificaydeeducacionsuperiordeensenadabc
dac4ec76-4887-4d26-8b62-79ab0200f433,2007-00-02,ARCHIVO/3c17b27e,OIC,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA",Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,SECRETARIA DE TURISMO,RAMM710016,A70,RAMM710016MVZSNR05,Marilu,Rascón,Montero,F,MASCULINO,Subadministrador,HSEX,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,2006-08-02T19:13:37.736Z,,,,5 años,2006-08-02T19:13:37.736Z,2011-07-02,,consejodemenores
f90c6287-58cc-47d9-9d09-39c1a091c83f,2006-07-18,ARCHIVO/07c0cc92,OIC,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",NEPOTISMO,Sanción impuesta conforme a la ley,"INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA, A.C.",HISJ811017,E68,HISJ811017MPUNNL02,Julio César,Hinojosa,Santillán,F,MASCULINO,Jefe de Departamento,ASEX,COMETER O TOLERAR CONDUCTAS DE ACOSO SEXUAL,COMETER O TOLERAR CONDUCTAS DE ACOSO SEXUAL,2006-06-18T23:09:15.067Z,MXN,Peso Mexicano,29400.0,,,,,radioeducacion
cf0e595e-9ab5-481d-b268-2ec849874c3f,2006-09-05,EXPEDIENTE/1416ed6a,Tribunal,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",NEPOTISMO,Sanción impuesta conforme a la ley,INSTITUTO NACIONAL DE CARDIOLOGIA IGNACIO CHAVEZ,KIMY830119,A79,KIMY830119MPUNRM07,Yamileth,Kindelan,Martínez,F,MASCULINO,Jefe de Departamento,ENCB,ENCUBRIMIENTO,ENCUBRIMIENTO,2006-08-05T14:36:44.046Z,MXN,Peso Mexicano,9602.0,,,,,agencianacionaldeseguridadindustrialydeproteccionalmedioambientedelsectorhidrocarburos
c4e6be58-5d30-48fc-88a5-5386001169bb,2007-00-20,EXP/3dbe1f4e,Tribunal,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",CONFLICTO DE INTERÉS,Sanción impuesta conforme a la ley,COMISION DE OPERACION Y FOMENTO DE ACTIVIDADES ACADEMICAS DEL INSTITUTO POLITECNICO NACIONAL,BUCM840821,E72,BUCM840821HAGSHT01,Matías,Bustamante,Chapa,M,FEMENINO,Secretario/a de Estado A,TINF,TRÁFICO DE INFLUENCIAS,TRÁFICO DE INFLUENCIAS,2006-08-20T03:57:57.965Z,,,,8 años,2006-08-20T03:57:57.965Z,2014-07-20,,fondonacionalparaelfomentodelasartesanias
59cd306e-9a6e-4de9-973e-0d869fb6ed44,2006-11-25,EXP/6afc0a57,OIC,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",ABUSO DE FUNCIONES,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",PATRONATO DE OBRAS E INSTALACIONES DEL INSTITUTO POLITECNICO NACIONAL,MOSM830626,E42,MOSM830626MDFNSR02,María Luisa,Montemayor,Sosa,F,MASCULINO,Subadministrador,DRP,DESVÍO DE RECURSOS PÚBLICOS,DESVÍO DE RECURSOS PÚBLICOS,2006-09-25T01:27:15.277Z,,,,,,,,serviciodeadministraciontributaria
e8f0d862-0a8a-487b-b4d1-66eb0df876d9,2006-10-16,ARCHIVO/8c36d078,Organo de Control Interno,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA",Sanción impuesta conforme a la ley,COMISIÓN EJECUTIVA DE ATENCIÓN A VÍCTIMAS,ZAVC730815,E26,ZAVC730815MPUMLR01,Cristian,Zamarripa,Valadez,F,MASCULINO,Administrador,PEC,PECULADO,PECULADO,2006-07-16T08:05:49.484Z,,,,10 años,2006-07-16T08:05:49.484Z,2016-06-16,,institutonacionaldecienciaspenales
8ff0b7f7-ff75-469f-9557-f1c3c6f0a1f6,2007-00-06,EXP/0202e623,Tribunal,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",CONTRATACIÓN INDEBIDA,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",IMPRESORA Y ENCUADERNADORA PROGRESO S.A. DE C.V.,GUSJ890720,E67,GUSJ890720HVZJGS07,José Miguel,Guajardo,Segovia,M,FEMENINO,Analista,UII,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,2006-10-06T12:11:52.806Z,,,,6 años,2006-10-06T12:11:52.806Z,2012-09-06,,loterianacionalparalaasistenciapublica
6d32da39-d423-43c2-a9c4-ae0ccb428e6f,2007-02-02,GCPD/c31cb32e,Tribunal,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]",ABUSO DE FUNCIONES,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",INSTITUTO MEXICANO DE CINEMATOGRAFIA,ROOD750218,E53,ROOD750218MDFSTM03,Damián,Rosas,Ortega,F,MASCULINO,Administrador,VLNP,VIOLACION LEYES Y NORMATIVIDAD PRESUPUESTAL,COLUSIÓN,2006-11-30T06:29:06.243Z,MXN,Peso Mexicano,18400.0,,,,,companiamexicanadeexploracionessadecv
2a531a2a-d923-428f-bb08-12a5cd0f0a62,2006-08-04,CARPETA/b314a575,Contraloría Interna,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA",Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,SERVICIO DE PROTECCIÓN FEDERAL,SEMB820924,E14,SEMB820924HPURJR09,Barbara,Serrano,Mejía,M,FEMENINO,Administrador,DRP,DESVÍO DE RECURSOS PÚBLICOS,DESVÍO DE RECURSOS PÚBLICOS,2006-06-04T06:56:48.007Z,,,,,,,,comisiondeoperacionyfomentodeactividadesacademicasdelinstitutopolitecniconacional
