tipoOperacion,nombreEmpresaSociedadAsociacion,rfc,area,puesto,fechaIngreso,fechaEgreso,ubicacion,ambitoSector.clave,ambitoSector.valor,sector.clave,sector.valor,curp,nivelOrdenGobierno,ambitoPublico,nombreEntePublico,areaAdscripcion,empleoCargoComision,funcionPrincipal,experiencia
SIN_CAMBIOS,Sam's Club,SAM'861026AB2,Comercial,Gerente,2007-11-03T16:45:05.535Z,2010-06-27T15:01:55.764Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,ARFL841017MVZMNS08,,,,,,,966
SIN_CAMBIOS,FEMSA División Salud,FEMS701119AC1,Gerencia,Gerente,2011-02-09T07:17:07.420Z,2014-10-06T19:35:52.290Z,MX,PRV,PRIVADO,OTRO,Comercio de medicamentos,ARFL841017MVZMNS08,,,,,,,1335
SIN_CAMBIOS,Cinépolis,CINÉ801114CX2,Ventas,Capturista de datos,2001-09-22T06:45:50.316Z,2006-10-18T22:04:50.025Z,MX,PRV,PRIVADO,OTRO,Entretenimiento,ARGV780208HAGGRC07,,,,,,,1852
SIN_CAMBIOS,FEMSA División Salud,FEMS821026CX2,Recursos Humanos,Repartidor,2007-07-15T06:12:41.509Z,2010-07-14T21:03:23.549Z,MX,PRV,PRIVADO,OTRO,Comercio de medicamentos,ARGV780208HAGGRC07,,,,,,,1095
SIN_CAMBIOS,MetLife México,METL841020AC1,Comercial,Atención a clientes,2011-05-02T20:43:42.954Z,2014-10-03T00:49:18.946Z,MX,PRV,PRIVADO,OTRO,Seguros y fianzas,ARGV780208HAGGRC07,,,,,,,1249
SIN_CAMBIOS,,,,,2000-01-02T14:06:34.508Z,2006-07-17T01:57:38.207Z,MX,PUB,Público,,,ARHI710214MPUTLB07,ESTATAL,LEGISLATIVO,CENTRO DE INVESTIGACION Y SEGURIDAD NACIONAL,Unidad de Concesiones y Servicios,Subdirector de Area,Administracion de proyectos,2387
SIN_CAMBIOS,Iberdrola México,IBER791013AB2,Financiera,Administrador,2007-11-18T19:08:32.907Z,2010-06-01T07:22:38.380Z,MX,PRV,PRIVADO,OTRO,Electricidad,ARHI710214MPUTLB07,,,,,,,925
SIN_CAMBIOS,Grupo Televisa,GRUP851027AB2,Dirección,Gerente,2011-04-15T13:10:21.930Z,2014-08-11T07:24:30.837Z,MX,PRV,PRIVADO,OTRO,Telecomunicaciones,ARHI710214MPUTLB07,,,,,,,1213
SIN_CAMBIOS,Grupo Televisa,GRUP721116AB2,Financiera,Director de área,2002-01-29T23:24:59.509Z,2006-11-01T11:52:20.121Z,MX,PRV,PRIVADO,OTRO,Telecomunicaciones,ARHM810123MDFNRR02,,,,,,,1736
SIN_CAMBIOS,Banco Azteca,BANC751121AC1,Comercial,Director de área,2007-11-01T11:49:26.690Z,2010-09-28T10:14:12.513Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ARHM810123MDFNRR02,,,,,,,1061
SIN_CAMBIOS,Magna International México,MAGN721110AB2,Gerencia,Administrador de proyectos,2011-11-06T20:35:05.378Z,2014-08-17T14:55:41.635Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,ARHM810123MDFNRR02,,,,,,,1014
SIN_CAMBIOS,,,,,2000-04-10T04:22:26.026Z,2006-09-29T09:31:31.344Z,MX,PUB,Público,,,ARHM860227HAGMXR01,MUNICIPAL_ALCALDIA,LEGISLATIVO,FERROCARRILES NACIONALES DE MEXICO,Unidad de Concesiones y Servicios,Director de Area,Seguimiento,2363
SIN_CAMBIOS,Grupo BAL,GRUP771024AB2,Comercial,Director de área,2007-07-03T19:37:32.055Z,2010-10-05T06:15:15.443Z,MX,PRV,PRIVADO,OTRO,Holding,ARHM860227HAGMXR01,,,,,,,1189
SIN_CAMBIOS,Grupo Televisa,GRUP831027AB2,Financiera,Gerente,2011-10-23T09:12:32.415Z,2014-10-31T04:22:15.819Z,MX,PRV,PRIVADO,OTRO,Telecomunicaciones,ARHM860227HAGMXR01,,,,,,,1103
SIN_CAMBIOS,,,,,2001-05-19T14:04:33.917Z,2006-06-27T10:42:30.346Z,MX,PUB,Público,,,ARHP850013HSNÑRL09,FEDERAL,ORGANO_AUTONOMO,INSTITUTO MEXICANO DE TECNOLOGIA DEL AGUA,Unidad de Concesiones y Servicios,Subdirector de Area,Administracion de proyectos,1864
SIN_CAMBIOS,Nemak,NEMA851121CC3,Ventas,Director de área,2007-08-09T08:08:23.065Z,2010-04-08T18:35:21.704Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,ARHP850013HSNÑRL09,,,,,,,973
SIN_CAMBIOS,SuKarne,SUKA791024CX2,Dirección,Administrador de proyectos,2011-06-24T11:16:03.642Z,2014-11-30T00:20:06.340Z,MX,PRV,PRIVADO,OTRO,Alimentos,ARHP850013HSNÑRL09,,,,,,,1254
SIN_CAMBIOS,,,,,2002-03-02T12:03:56.373Z,2006-06-15T08:25:45.214Z,MX,PUB,Público,,,ARIA830217MSNRZ 02,FEDERAL,ORGANO_AUTONOMO,INSTITUTO NACIONAL DE LENGUAS INDIGENAS,Unidad de Concesiones y Servicios,Titular de Unidad,Administrar,1565
SIN_CAMBIOS,Banco Azteca,BANC891113CX2,Financiera,Asesor,2007-07-17T06:29:01.113Z,2010-02-24T23:57:27.849Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ARIA830217MSNRZ 02,,,,,,,953
SIN_CAMBIOS,Sigma Alimentos,SIGM761015CC3,Gerencia,Gerente,2011-06-29T03:19:23.482Z,2014-10-07T00:08:18.327Z,MX,PRV,PRIVADO,OTRO,Alimentos,ARIA830217MSNRZ 02,,,,,,,1195
SIN_CAMBIOS,Grupo Bimbo,GRUP841118AB2,Recursos Humanos,Capturista de datos,2002-07-05T13:11:01.078Z,2006-09-09T15:22:12.478Z,MX,PRV,PRIVADO,OTRO,Alimentos,ARJE750009MPUTQundefined06,,,,,,,1527
SIN_CAMBIOS,Gruma,GRUM841017CX2,Financiera,Auxiliar,2007-11-28T07:50:22.073Z,2010-06-25T15:30:02.111Z,MX,PRV,PRIVADO,OTRO,Alimentos,ARJE750009MPUTQundefined06,,,,,,,940
SIN_CAMBIOS,Grupo Financiero Citibanamex,GRUP811011AC1,Operativa,Auxiliar,2011-11-06T23:01:33.483Z,2014-09-29T03:18:55.360Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ARJE750009MPUTQundefined06,,,,,,,1057
SIN_CAMBIOS,Alfa,ALFA871118AB2,Operativa,Auxiliar,2001-11-24T10:30:31.014Z,2006-07-22T09:30:57.674Z,MX,PRV,PRIVADO,OTRO,Holding,ARKC840801MSNLNR01,,,,,,,1700
SIN_CAMBIOS,FCA México,FCA 771011AC1,Comercial,Agente de ventas,2007-07-25T11:49:55.599Z,2010-01-27T14:08:59.466Z,MX,PRV,PRIVADO,OTRO,Armadora,ARKC840801MSNLNR01,,,,,,,917
SIN_CAMBIOS,Organización Soriana,ORGA801016CX2,Logística,Capturista de datos,2011-01-11T17:49:53.231Z,2014-11-22T05:15:00.490Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,ARKC840801MSNLNR01,,,,,,,1410
SIN_CAMBIOS,AT&T México,AT&T701121CX2,Operativa,Atención a clientes,2000-05-20T14:19:03.553Z,2006-09-08T08:02:14.332Z,MX,PRV,PRIVADO,OTRO,Telecomunicaciones,ARKD870521HDFLDL02,,,,,,,2301
SIN_CAMBIOS,Mabe,MABE701024CX2,Financiera,Agente de ventas,2007-09-18T10:05:17.837Z,2010-04-12T06:41:25.463Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,ARKD870521HDFLDL02,,,,,,,936
SIN_CAMBIOS,Alpek,ALPE751116AB2,Ventas,Capturista de datos,2011-08-03T09:54:21.669Z,2014-09-04T04:15:51.586Z,MX,PRV,PRIVADO,OTRO,Química y petroquímica,ARKD870521HDFLDL02,,,,,,,1127
SIN_CAMBIOS,,,,,2002-07-23T17:55:36.341Z,2006-07-31T23:28:35.218Z,MX,PUB,Público,,,ARKE801112HSNRRL06,FEDERAL,JUDICIAL,INSTITUTO NACIONAL DE SALUD PUBLICA,Unidad de Concesiones y Servicios,Jefe de Departamento,Seguimiento,1469
SIN_CAMBIOS,GNP,GNP891116CC3,Comercial,Capturista de datos,2007-08-16T14:36:50.590Z,2010-03-08T17:05:22.030Z,MX,PRV,PRIVADO,OTRO,Seguros y fianzas,ARKE801112HSNRRL06,,,,,,,935
SIN_CAMBIOS,The Home Depot México,THE 851120AB2,Operativa,Agente de ventas,2011-10-26T02:24:28.952Z,2014-08-06T19:43:09.477Z,MX,PRV,PRIVADO,OTRO,Comercio especializado,ARKE801112HSNRRL06,,,,,,,1015
SIN_CAMBIOS,,,,,2002-04-25T12:11:08.838Z,2006-09-20T19:08:11.956Z,MX,PUB,Público,,,ARKL750610HVZTHR05,FEDERAL,LEGISLATIVO,FONDO DE EMPRESAS EXPROPIADAS DEL SECTOR AZUCARERO,Unidad de Concesiones y Servicios,Jefe de Departamento,Auxiliar,1609
SIN_CAMBIOS,Grupo Modelo,GRUP741111AC1,Ventas,Atención a clientes,2007-10-14T23:57:25.336Z,2010-10-06T09:08:48.759Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,ARKL750610HVZTHR05,,,,,,,1087
SIN_CAMBIOS,Valeo México,VALE801125AC1,Comercial,Atención a clientes,2011-01-24T10:46:57.113Z,2014-09-08T08:33:36.937Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,ARKL750610HVZTHR05,,,,,,,1322
SIN_CAMBIOS,Daimler México,DAIM731018AC1,Ventas,Gerente Regional,2002-04-22T19:03:20.603Z,2006-10-31T22:21:22.784Z,MX,PRV,PRIVADO,OTRO,Armadora,ARKR710227MSNRRM07,,,,,,,1653
SIN_CAMBIOS,Grupo Coppel,GRUP701118AC1,Financiera,Analista,2007-06-14T12:59:45.563Z,2010-08-26T13:55:11.332Z,MX,PRV,PRIVADO,OTRO,Comercio departamental,ARKR710227MSNRRM07,,,,,,,1169
SIN_CAMBIOS,Iberdrola México,IBER851013AC1,Ventas,Administrador de proyectos,2011-08-15T04:15:28.930Z,2014-11-27T20:44:16.689Z,MX,PRV,PRIVADO,OTRO,Electricidad,ARKR710227MSNRRM07,,,,,,,1200
SIN_CAMBIOS,,,,,2002-10-12T10:49:06.441Z,2006-10-13T03:49:45.049Z,MX,PUB,Público,,,ARKS700308HVZSNR05,MUNICIPAL_ALCALDIA,ORGANO_AUTONOMO,COORDINACION GENERAL DE LA COMISION MEXICANA DE AYUDA A REFUGIADOS,Unidad de Concesiones y Servicios,Administrador,Seguimiento,1461
SIN_CAMBIOS,LG Electronics México,LG E741119AC1,Gerencia,Administrador central,2007-10-12T03:14:23.924Z,2010-02-05T14:28:45.163Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,ARKS700308HVZSNR05,,,,,,,847
SIN_CAMBIOS,Alsea,ALSE811014CX2,Comercial,Administrador de proyectos,2011-05-26T08:22:28.102Z,2014-09-11T03:40:23.760Z,MX,PRV,PRIVADO,OTRO,Restaurantes,ARKS700308HVZSNR05,,,,,,,1203
SIN_CAMBIOS,Mabe,MABE811111AC1,Comercial,Administrador central,2000-01-08T02:41:41.053Z,2006-06-15T09:17:15.903Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,ARLB810311HSNNRN03,,,,,,,2350
SIN_CAMBIOS,Grupo Financiero Inbursa,GRUP801112AB2,Gerencia,Gerente,2007-08-22T01:41:23.581Z,2010-01-29T17:36:05.686Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ARLB810311HSNNRN03,,,,,,,891
SIN_CAMBIOS,Mexichem,MEXI861020CX2,Comercial,Gerente Regional,2011-08-29T15:09:45.678Z,2014-08-02T17:01:22.047Z,MX,PRV,PRIVADO,OTRO,Química y petroquímica,ARLB810311HSNNRN03,,,,,,,1069
SIN_CAMBIOS,Fresnillo PLC,FRES811010AC1,Dirección,Gerente,2000-04-30T12:06:23.822Z,2006-09-21T04:54:42.520Z,MX,PRV,PRIVADO,OTRO,Minería,ARLC710506HPUTMR01,,,,,,,2334
SIN_CAMBIOS,Infonavit,INFO871027AB2,Ventas,Gerente,2007-08-18T08:10:27.694Z,2010-03-22T07:06:11.157Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ARLC710506HPUTMR01,,,,,,,946
SIN_CAMBIOS,MetLife México,METL731119CC3,Gerencia,analista,2011-10-19T00:40:14.763Z,2014-09-12T01:33:31.382Z,MX,PRV,PRIVADO,OTRO,Seguros y fianzas,ARLC710506HPUTMR01,,,,,,,1059
SIN_CAMBIOS,Grupo Financiero HSBC,GRUP831124AB2,Ventas,Gerente Regional,2002-10-29T11:05:09.925Z,2006-09-09T11:15:49.079Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ARLC860712HPURYR07,,,,,,,1411
SIN_CAMBIOS,FEMSA División Salud,FEMS791120CC3,Asesor,Gerente,2007-07-17T20:41:59.208Z,2010-07-24T13:51:42.976Z,MX,PRV,PRIVADO,OTRO,Comercio de medicamentos,ARLC860712HPURYR07,,,,,,,1102
SIN_CAMBIOS,Altos Hornos de México,ALTO861020CX2,Financiera,Gerente Regional,2011-08-24T11:11:16.622Z,2014-09-09T09:55:15.795Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,ARLC860712HPURYR07,,,,,,,1111
SIN_CAMBIOS,,,,,2001-11-20T03:45:57.680Z,2006-11-26T23:45:25.883Z,MX,PUB,Público,,,ARLG760901MVZCRR07,ESTATAL,JUDICIAL,CFE TRANSMISIÓN,Unidad de Concesiones y Servicios,Director General Adjunto,Administrar,1832
SIN_CAMBIOS,Grupo Financiero Santander México,GRUP741012AC1,Ventas,Gerente,2007-08-17T15:35:02.828Z,2010-11-02T21:59:39.179Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ARLG760901MVZCRR07,,,,,,,1173
SIN_CAMBIOS,Grupo Financiero Santander México,GRUP771116CX2,Comercial,Administrador central,2011-04-28T12:59:05.419Z,2014-10-02T14:33:10.727Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ARLG760901MVZCRR07,,,,,,,1253
SIN_CAMBIOS,,,,,2000-10-03T19:31:35.529Z,2006-06-08T06:45:57.831Z,MX,PUB,Público,,,ARLJ811124HAGGBN09,MUNICIPAL_ALCALDIA,JUDICIAL,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA BICENTENARIO 2010,Unidad de Concesiones y Servicios,Director General Adjunto,Coordinar,2073
SIN_CAMBIOS,DeAcero,DEAC881020AC1,Financiera,Administrador central,2007-07-30T05:48:32.463Z,2010-10-25T21:07:39.033Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,ARLJ811124HAGGBN09,,,,,,,1183
SIN_CAMBIOS,Magna International México,MAGN851120CX2,Financiera,Asesor,2011-03-16T19:48:35.181Z,2014-09-23T18:50:35.299Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,ARLJ811124HAGGBN09,,,,,,,1286
SIN_CAMBIOS,,,,,2002-05-23T04:27:26.996Z,2006-07-10T03:23:27.866Z,MX,PUB,Público,,,ARLJ860818MPUÑZS09,ESTATAL,LEGISLATIVO,COMISION PARA LA REGULARIZACION DE LA TENENCIA DE LA TIERRA,Unidad de Concesiones y Servicios,Administrador,Dirigir,1508
SIN_CAMBIOS,KIA Motors México,KIA 851123CC3,Dirección,Analista,2007-06-12T15:14:06.531Z,2010-06-28T22:52:56.732Z,MX,PRV,PRIVADO,OTRO,Armadora,ARLJ860818MPUÑZS09,,,,,,,1112
SIN_CAMBIOS,Grupo Financiero Scotiabank Inverlat,GRUP741026CC3,Dirección,Administrador,2011-01-20T10:35:30.595Z,2014-09-18T15:16:45.507Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ARLJ860818MPUÑZS09,,,,,,,1337
SIN_CAMBIOS,,,,,2001-10-03T21:58:58.260Z,2006-11-30T19:41:12.280Z,MX,PUB,Público,,,ARLL800305MDFMRS05,ESTATAL,EJECUTIVO,SERVICIO DE INFORMACION AGROALIMENTARIA Y PESQUERA,Unidad de Concesiones y Servicios,Titular de Unidad,Dirigir,1883
SIN_CAMBIOS,Alpek,ALPE731011CX2,Dirección,Gerente,2007-09-13T11:28:29.130Z,2010-03-04T12:47:13.266Z,MX,PRV,PRIVADO,OTRO,Química y petroquímica,ARLL800305MDFMRS05,,,,,,,903
SIN_CAMBIOS,Grupo Bimbo,GRUP881025CX2,Dirección,Gerente Regional,2011-07-13T18:56:38.659Z,2014-09-21T07:56:28.729Z,MX,PRV,PRIVADO,OTRO,Alimentos,ARLL800305MDFMRS05,,,,,,,1165
SIN_CAMBIOS,,,,,2000-07-21T08:03:31.428Z,2006-06-03T16:35:16.761Z,MX,PUB,Público,,,ARLR740506MSNNCM03,ESTATAL,JUDICIAL,COMISION NACIONAL FORESTAL,Unidad de Concesiones y Servicios,Secretario/a de Estado A,Administrar,2143
SIN_CAMBIOS,Kaluz,KALU791022CX2,Ventas,Gerente Regional,2007-07-03T15:02:37.612Z,2010-08-01T03:21:24.257Z,MX,PRV,PRIVADO,OTRO,Holding,ARLR740506MSNNCM03,,,,,,,1124
SIN_CAMBIOS,Sam's Club,SAM'861126CX2,Ventas,Administrador central,2011-06-24T21:45:54.301Z,2014-08-17T19:21:08.986Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,ARLR740506MSNNCM03,,,,,,,1149
SIN_CAMBIOS,Americas Mining Corporation,AMER891122AB2,Ventas,Gerente,2002-01-09T22:56:59.092Z,2006-10-09T21:26:44.961Z,MX,PRV,PRIVADO,OTRO,Minería,ARLS801122MVZSRL05,,,,,,,1733
SIN_CAMBIOS,FEMSA,FEMS721127CC3,Ventas,Administrador central,2007-10-25T17:44:39.220Z,2010-10-16T15:06:10.068Z,MX,PRV,PRIVADO,OTRO,Holding,ARLS801122MVZSRL05,,,,,,,1086
SIN_CAMBIOS,Volkswagen de México,VOLK811011AC1,Financiera,Gerente Regional,2011-01-12T06:10:21.207Z,2014-08-17T04:30:45.554Z,MX,PRV,PRIVADO,OTRO,Armadora,ARLS801122MVZSRL05,,,,,,,1312
SIN_CAMBIOS,,,,,2002-08-23T19:14:12.056Z,2006-08-06T15:55:03.636Z,MX,PUB,Público,,,ARMA761001HDFRRL07,FEDERAL,ORGANO_AUTONOMO,SISTEMA NACIONAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,Unidad de Concesiones y Servicios,Gobernador/a del Estado,Coordinar,1443
SIN_CAMBIOS,FEMSA,FEMS751122AB2,Dirección,Administrador central,2007-07-13T02:20:25.682Z,2010-01-19T05:30:27.490Z,MX,PRV,PRIVADO,OTRO,Holding,ARMA761001HDFRRL07,,,,,,,921
SIN_CAMBIOS,Coca-Cola FEMSA,COCA701113AC1,Financiera,Gerente Regional,2011-02-14T07:58:54.770Z,2014-08-04T06:16:28.449Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,ARMA761001HDFRRL07,,,,,,,1266
SIN_CAMBIOS,Grupo México,GRUP841127CC3,Comercial,Capturista de datos,2002-04-27T16:01:07.717Z,2006-08-11T15:04:30.165Z,MX,PRV,PRIVADO,OTRO,Holding,ARMB860514MSNMRN01,,,,,,,1566
SIN_CAMBIOS,Gruma,GRUM711024CX2,Operativa,Atención a clientes,2007-11-24T18:34:53.718Z,2010-08-21T02:50:18.828Z,MX,PRV,PRIVADO,OTRO,Alimentos,ARMB860514MSNMRN01,,,,,,,1000
SIN_CAMBIOS,Sigma Alimentos,SIGM701014CC3,Ventas,Auxiliar,2011-12-01T04:30:15.295Z,2014-08-06T08:53:35.738Z,MX,PRV,PRIVADO,OTRO,Alimentos,ARMB860514MSNMRN01,,,,,,,979
SIN_CAMBIOS,,,,,2000-06-30T16:03:14.433Z,2006-06-16T00:03:24.836Z,MX,PUB,Público,,,ARMD770223HDFRYL01,FEDERAL,JUDICIAL,INSTITUTO NACIONAL DE REHABILITACION,Unidad de Concesiones y Servicios,Director General Paraestatal C,Dirigir,2176
SIN_CAMBIOS,Alsea,ALSE731114CX2,Dirección,Administrador central,2007-10-04T19:32:53.579Z,2010-03-07T09:08:00.101Z,MX,PRV,PRIVADO,OTRO,Restaurantes,ARMD770223HDFRYL01,,,,,,,884
SIN_CAMBIOS,Grupo Proeza,GRUP841121AB2,Ventas,Director de área,2011-08-13T23:17:47.100Z,2014-09-25T07:15:03.267Z,MX,PRV,PRIVADO,OTRO,Holding,ARMD770223HDFRYL01,,,,,,,1138
SIN_CAMBIOS,,,,,2000-05-22T12:53:16.381Z,2006-09-02T04:33:45.786Z,MX,PUB,Público,,,ARMI780405HSNRDB08,FEDERAL,ORGANO_AUTONOMO,SERVICIOS DE ALMACENAMIENTO DEL NORTE S.A.,Unidad de Concesiones y Servicios,Director General Adjunto,Administrar,2293
SIN_CAMBIOS,The Home Depot México,THE 771119CC3,Asesor,Gerente Regional,2007-08-19T09:19:40.810Z,2010-01-24T04:28:03.307Z,MX,PRV,PRIVADO,OTRO,Comercio especializado,ARMI780405HSNRDB08,,,,,,,888
SIN_CAMBIOS,Corporativo Fragua,CORP701125CX2,Dirección,Director de área,2011-11-29T23:17:51.502Z,2014-10-02T12:03:29.820Z,MX,PRV,PRIVADO,OTRO,Comercio de medicamentos,ARMI780405HSNRDB08,,,,,,,1037
SIN_CAMBIOS,,,,,2002-03-31T11:01:40.040Z,2006-11-11T15:04:15.548Z,MX,PUB,Público,,,ARMJ820212MAGMNN03,ESTATAL,JUDICIAL,COMISION FEDERAL DE MEJORA REGULATORIA,Unidad de Concesiones y Servicios,Analista,Seguimiento,1686
SIN_CAMBIOS,Toyota Motor Sales de México,TOYO741114AC1,Financiera,Atención a clientes,2007-07-30T14:42:52.157Z,2010-09-05T10:41:39.866Z,MX,PRV,PRIVADO,OTRO,Armadora,ARMJ820212MAGMNN03,,,,,,,1132
SIN_CAMBIOS,FEMSA Combustibles,FEMS811010CC3,Recursos Humanos,Capturista de datos,2011-03-06T00:57:22.940Z,2014-10-02T00:00:18.038Z,MX,PRV,PRIVADO,OTRO,Petróleo y gas,ARMJ820212MAGMNN03,,,,,,,1305
SIN_CAMBIOS,,,,,2000-02-26T00:02:58.248Z,2006-06-23T14:51:19.547Z,MX,PUB,Público,,,ARML750124HAGTRL05,ESTATAL,EJECUTIVO,ADMINISTRACION PORTUARIA INTEGRAL DE VERACRUZ S.A. DE C.V.,Unidad de Concesiones y Servicios,Director de Area,Dirigir,2309
SIN_CAMBIOS,Lear Corporation México,LEAR891124CC3,Gerencia,Administrador,2007-08-21T06:27:57.190Z,2010-07-26T23:07:25.240Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,ARML750124HAGTRL05,,,,,,,1070
SIN_CAMBIOS,Grupo Carso,GRUP711124CX2,Dirección,Administrador de proyectos,2011-01-26T21:59:08.270Z,2014-09-30T05:30:54.735Z,MX,PRV,PRIVADO,OTRO,Holding,ARML750124HAGTRL05,,,,,,,1342
SIN_CAMBIOS,,,,,2001-09-08T06:16:46.676Z,2006-10-04T16:36:31.383Z,MX,PUB,Público,,,ARMM780615MDFRÑN02,MUNICIPAL_ALCALDIA,LEGISLATIVO,COMISION NACIONAL DE LIBROS DE TEXTO GRATUITOS,Unidad de Concesiones y Servicios,Jefe de Departamento,Auxiliar,1852
SIN_CAMBIOS,Honda de México,HOND711127AB2,Ventas,Auxiliar,2007-08-29T07:17:38.299Z,2010-09-26T19:31:07.855Z,MX,PRV,PRIVADO,OTRO,Armadora,ARMM780615MDFRÑN02,,,,,,,1124
SIN_CAMBIOS,P&G México,P&G 801123CC3,Ventas,Capturista de datos,2011-04-03T17:07:06.967Z,2014-08-09T12:23:08.803Z,MX,PRV,PRIVADO,OTRO,Productos de consumo,ARMM780615MDFRÑN02,,,,,,,1223
SIN_CAMBIOS,Industrias CH,INDU841025CX2,Financiera,Capturista de datos,2000-03-16T09:55:48.973Z,2006-07-30T20:06:57.315Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,ARMM831102MSNRNG05,,,,,,,2327
SIN_CAMBIOS,Grupo Financiero Banorte,GRUP891020CC3,Financiera,Atención a clientes,2007-06-25T12:26:55.169Z,2010-07-16T21:04:05.858Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ARMM831102MSNRNG05,,,,,,,1117
SIN_CAMBIOS,Alfa,ALFA861116AC1,Recursos Humanos,Auxiliar,2011-10-17T12:20:56.283Z,2014-10-03T22:14:28.409Z,MX,PRV,PRIVADO,OTRO,Holding,ARMM831102MSNRNG05,,,,,,,1082
SIN_CAMBIOS,,,,,2001-02-03T09:48:47.584Z,2006-06-08T01:34:21.565Z,MX,PUB,Público,,,ARMM840503MVZMRY04,FEDERAL,ORGANO_AUTONOMO,REGISTRO AGRARIO NACIONAL,Unidad de Concesiones y Servicios,Jefe de Departamento,Auxiliar,1950
SIN_CAMBIOS,Altos Hornos de México,ALTO751110CC3,Comercial,Repartidor,2007-06-02T20:14:31.522Z,2010-03-30T09:51:41.814Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,ARMM840503MVZMRY04,,,,,,,1031
SIN_CAMBIOS,Nestlé México,NEST881010CC3,Recursos Humanos,Auxiliar,2011-08-10T02:03:43.016Z,2014-11-26T21:42:02.012Z,MX,PRV,PRIVADO,OTRO,Alimentos,ARMM840503MVZMRY04,,,,,,,1204
SIN_CAMBIOS,Alsea,ALSE741026CC3,Comercial,Administrador central,2002-06-17T00:14:22.854Z,2006-06-16T00:38:10.255Z,MX,PRV,PRIVADO,OTRO,Restaurantes,ARMM850609MPUTLR05,,,,,,,1460
SIN_CAMBIOS,Arca Continental,ARCA731117AC1,Dirección,Gerente,2007-07-15T17:51:08.402Z,2010-06-15T17:40:08.757Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,ARMM850609MPUTLR05,,,,,,,1065
SIN_CAMBIOS,Daimler México,DAIM771013AB2,Comercial,Administrador central,2011-11-12T11:00:22.497Z,2014-09-01T09:37:45.013Z,MX,PRV,PRIVADO,OTRO,Armadora,ARMM850609MPUTLR05,,,,,,,1023
SIN_CAMBIOS,Flextronics Manufacturing México,FLEX751122CX2,Ventas,Gerente,2001-02-04T21:41:16.974Z,2006-11-05T22:01:14.373Z,MX,PRV,PRIVADO,OTRO,Electrónica,ARMM881015HSNCNN02,,,,,,,2100
SIN_CAMBIOS,Volkswagen de México,VOLK741114AC1,Asesor,Director de área,2007-10-12T18:01:02.617Z,2010-10-09T19:32:02.439Z,MX,PRV,PRIVADO,OTRO,Armadora,ARMM881015HSNCNN02,,,,,,,1093
SIN_CAMBIOS,General Motors de México,GENE871112CX2,Ventas,Gerente,2011-05-17T19:48:41.052Z,2014-11-09T15:40:09.554Z,MX,PRV,PRIVADO,OTRO,Armadora,ARMM881015HSNCNN02,,,,,,,1271
SIN_CAMBIOS,,,,,2002-01-08T06:51:35.865Z,2006-07-10T22:42:57.537Z,MX,PUB,Público,,,ARMR750719HSNNYD06,MUNICIPAL_ALCALDIA,ORGANO_AUTONOMO,SECRETARIA DE SALUD,Unidad de Concesiones y Servicios,Jefe de Departamento,Seguimiento,1644
SIN_CAMBIOS,Iberdrola México,IBER721018CX2,Comercial,Repartidor,2007-09-12T02:58:01.079Z,2010-03-02T10:35:09.074Z,MX,PRV,PRIVADO,OTRO,Electricidad,ARMR750719HSNNYD06,,,,,,,902
SIN_CAMBIOS,Altos Hornos de México,ALTO851124AB2,Operativa,Atención a clientes,2011-10-22T13:10:07.461Z,2014-08-19T23:34:45.704Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,ARMR750719HSNNYD06,,,,,,,1032
