tipoOperacion,titular,numeroCuentaContrato,porcentajeIncrementoDecremento,tipoInversion.clave,tipoInversion.valor,subTipoInversion.clave,subTipoInversion.valor,localizacionInversion.pais,localizacionInversion.institucionRazonSocial,localizacionInversion.rfc,saldoFechaConclusion.valor,saldoFechaConclusion.moneda,curp_funcionario,subTipoInversion.tipoInversion
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",36558992,9%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Jaimes S.L.,9bbf0862-5726-4d6b-a827-4b2ea4a50dfd,41213920.0,MXN,ESTD720009HPUCRL07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",91176443,13%,AFOT,AFORES Y OTROS,CEJE,CUENTA EJE,MX,Delatorre S.A.,a2bf2575-7da7-4e9a-ba9f-16afe453b580,26693047.0,MXN,ESTD720009HPUCRL07,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",08713026,2%,FINV,FONDOS DE INVERSIÓN,BGUB,BONOS GUBERNAMENTALES,MX,Arellano Hermanos,99e85c91-6a50-448d-acb9-344eabb03c47,30306463.0,MXN,ESTD720009HPUCRL07,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",65189936,-18%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"León, Herrera and Nájera",49a336c4-03dd-4df6-91dc-32dc150d04f8,23916.0,MXN,ESTM880225MAGPRR03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",22389844,20%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Anaya - Ávila,ce3aff5b-5d21-44f3-b6a8-538218afea67,729096.0,MXN,ESTR791127HAGCMN02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",85619189,6%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,ADER,ACCIONES Y DERIVADOS,MX,Tamez - Aguirre,6c029225-6934-4d74-8b1b-76a63421a333,337683.0,MXN,ESTR791127HAGCMN02,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",97024470,10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Badillo e Hijos,b278cbcf-9bc5-49d5-88fa-70d46b16b664,27284.0,MXN,ESTS830214MPUCLR03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",57976351,-14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Domínguez, Ruelas and Xiana",883c7042-4fa6-4e41-b416-96af7af93842,16045512.0,MXN,ESUD740912HSNQLR04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",52729552,-6%,AFOT,AFORES Y OTROS,CRIP,CRIPTOMONEDAS,MX,"Orellana, Madera and Delarosa",24bd248b-8663-4b06-924c-08769b15dc18,7048149.0,MXN,ESUD740912HSNQLR04,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",50570876,-11%,VBUR,VALORES BURSÁTILES,DIVS,DIVISAS,MX,Navarro S.A.,82aec93d-e974-48c3-bc04-dd2932c230b6,19874670.0,MXN,ESUD740912HSNQLR04,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",59320084,-7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Gurule, Jimínez and Hernádez",46d2a4e7-2ab2-48e9-9993-4b34ac977317,55258899.0,MXN,ESUJ770925MDFQLN09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",93470553,6%,POMM,POSESIÓN DE MONEDAS Y/O METALES,CTES,CERTIFICADOS DE LA TESORERÍA,MX,Uribe e Hijos,ffb0cb25-08d2-4521-9038-2b50c9eb21c4,9562240.0,MXN,ESUJ770925MDFQLN09,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",73722398,9%,VBUR,VALORES BURSÁTILES,MONN,MONEDA NACIONAL,MX,Villalpando - Solorio,e00eabfa-8257-409b-83aa-2c519b11ffe5,1449644.0,MXN,ESUJ770925MDFQLN09,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",48475012,-17%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Nava S.L.,3085b7f8-9cc5-4967-8473-6327cc544c6d,20793.0,MXN,ESUR830727MPUQRS06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",94806184,-23%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Escalante, Quiñones and Sosa",90740aae-1dcc-4b2c-9ded-ad1eb21559f4,13065.0,MXN,ESVA750913MPUPLJ02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",79397553,-19%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Nazario, Villaseñor and Paredes",4037dc73-f387-4a6f-9061-73f643057964,15422.0,MXN,ESVA890417MDFTZ 06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",21788925,16%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Montenegro - Anguiano,02024b7a-acee-4396-ab50-9ed5934b2934,14127.0,MXN,ESVJ790418MPUCLC04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",90721997,-12%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Urbina Hermanos,4dab2443-f29e-4a0c-9c5d-1727c91f99c6,568400.0,MXN,ESVL720826HAGTLS04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",91548445,15%,FINV,FONDOS DE INVERSIÓN,FIDE,FIDEICOMISOS,MX,"Lucero, Rosado and Rosario",03cc4668-38fe-4b34-a5d0-c83026a816fe,592844.0,MXN,ESVL720826HAGTLS04,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",72684889,11%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Peña - Botello,91cce550-ecf7-4bef-b7e9-0e17c0d78886,572812.0,MXN,ESVN870820MSNPLR06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",45079076,-10%,AFOT,AFORES Y OTROS,SOIN,SOCIEDADES DE INVERSIÓN,MX,"Almanza, Juárez and Valladares",cbc9b62b-55b3-4d71-8084-d67a71f22971,1129513.0,MXN,ESVN870820MSNPLR06,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",30606190,14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Díaz Hermanos,da18e79f-cd79-40cd-8a35-8bc1b122e7f7,14258573.0,MXN,ESVR731025HAGQLS05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",80169012,11%,AFOT,AFORES Y OTROS,CEJE,CUENTA EJE,MX,Marín - Tapia,a74ba0a5-4bf5-4388-836c-4a2c04cbc9a1,34236230.0,MXN,ESVR731025HAGQLS05,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",35168680,-2%,FINV,FONDOS DE INVERSIÓN,PCOM,PAPEL COMERCIAL,MX,Bernal - Quiñónez,45c6caf9-ccec-443f-8458-c65c656a15ae,55530093.0,MXN,ESVR731025HAGQLS05,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",09363233,11%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Delao, Mesa and Bahena",827b9f9d-60b4-4eec-ab67-7a1eb2558b56,6737.0,MXN,ESVR840224MAGCLG09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",20466696,-21%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Ñañez, Ojeda and Gaytán",003c2e6f-a138-4ea5-8088-7f2a4f720f79,5761.0,MXN,ESVR890612MDFPLB05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",70901690,-12%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Salcido S.L.,e0e121a9-491c-48cb-a5bf-9170f31ece77,25572.0,MXN,ESVT800025HSNPRM05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",95873658,-22%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Montañez S.L.,442ce049-d93a-47c4-a8bc-555c85976f00,37436.0,MXN,ESVY851122HVZCLL09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",42247584,23%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Reséndez S.A.,3582d558-079e-440e-941d-dc4597087f45,33325.0,MXN,ESXM860901HPUPCR01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",34232993,-15%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Valle, Posada and Romo",7c4a7cb6-7e45-47a8-babc-3862368d0719,16410.0,MXN,ESZC790811MPUPBR05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",67936694,-8%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Jáquez, Sánchez and Tello",8be22775-d4cd-46c9-9b3b-d42ca8f05d57,26834.0,MXN,ESÑN731026HVZPÑC05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",55313438,10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Vázquez - Colón,2c524223-4257-4a76-a87f-18c24d5c9d18,488389.0,MXN,FAAM870715MAGJMY01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",57651213,23%,FINV,FONDOS DE INVERSIÓN,CAHO,CUENTA DE AHORRO,MX,Delapaz Hermanos,6c111cd5-39f0-4dfd-be69-a599937904aa,774540.0,MXN,FAAM870715MAGJMY01,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",81486385,4%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Almonte - Centeno,6a72ea6e-8a50-4b47-a9ac-4b4ef94c9ab4,49511086.0,MXN,FAAR731003HVZJRQ07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",79237413,-12%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,FIDE,FIDEICOMISOS,MX,Pagan - Carrera,ab7fae8c-6441-484e-96c1-d6b414c6652d,47950747.0,MXN,FAAR731003HVZJRQ07,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",88947437,-3%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,CMAS,CUENTA MAESTRA,MX,Caldera S.A.,23d5d4be-50d7-47b5-9530-650ef669119f,39850128.0,MXN,FAAR731003HVZJRQ07,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",57648794,17%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Kaplan, Moya and Benavides",7899b6b3-a109-4e6b-adba-39362a28d85c,181628.0,MXN,FABJ830403MSNJLS02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",92843894,-22%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,SSIN,SEGURO DE SEPARACIÓN INDIVIDUALIZADO,MX,"Delgado, Ibarra and Holguín",2c5f0bf7-57f7-46b4-a876-f09bfe01fbd0,768117.0,MXN,FABJ830403MSNJLS02,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",72723887,-5%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Bravo, Mascareñas and Zavala",adce8938-d8eb-4f2d-b6fe-c3228ce886ab,1638421.0,MXN,FACJ870502HDFJSN06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",07238184,12%,SEGR,SEGUROS,MONN,MONEDA NACIONAL,MX,"Berríos, Castillo and Cedillo",07705ae3-ef09-490b-bdfc-484a352e3306,12377273.0,MXN,FACJ870502HDFJSN06,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",94671209,12%,FINV,FONDOS DE INVERSIÓN,FIDE,FIDEICOMISOS,MX,Arredondo - Concepción,61fe6eae-61e2-41fb-a379-d934604cacb4,31773838.0,MXN,FACJ870502HDFJSN06,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",77018511,-10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Cervantes, Fierro and Perales",a1dab99a-60a6-4c02-b507-a3193d4c5c8f,26723526.0,MXN,FACP720813MDFJRL03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",98913548,14%,VBUR,VALORES BURSÁTILES,CNOM,CUENTA DE NÓMINA,MX,Tamez - Armijo,647b869a-0a43-4e2b-a6b0-65067002b9b1,15558815.0,MXN,FACP720813MDFJRL03,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",25069782,-1%,BANC,BANCARIA,DPLA,DEPÓSITO A PLAZOS,MX,Carrera e Hijos,01cb6d4d-8da2-44b9-a6e5-9da887d976f2,6796343.0,MXN,FACP720813MDFJRL03,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",40486245,9%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Lemus - Villagómez,705e0700-8048-4265-8ab4-f8e401c5a6dc,158202.0,MXN,FAGL830415HDFRRR06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",68818788,-17%,SEGR,SEGUROS,CCHE,CUENTA DE CHEQUES,MX,"Romo, Mora and Aguilera",7599d099-169f-48aa-9620-2712c42516f4,586524.0,MXN,FAGL830415HDFRRR06,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",73282292,15%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Acosta, Camacho and Quintana",0a7f709e-142c-46da-a23f-10099aecc5ef,161468.0,MXN,FAGR700303HVZJRN02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",53307868,24%,AFOT,AFORES Y OTROS,ADER,ACCIONES Y DERIVADOS,MX,"Rael, Montez and Samaniego",a60f7bc3-0f1e-4015-9344-32a919521f5d,581994.0,MXN,FAGR700303HVZJRN02,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",43633515,-18%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Saavedra, Cazares and Quezada",10feae58-58b0-44ad-9920-046ff2bef2a0,12297.0,MXN,FAIJ810209HVZJLM03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",43163253,-1%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Alcaraz e Hijos,7c9e014e-67e2-4c08-ae1a-faae4ed31cff,28010811.0,MXN,FAJD880327MAGJRR07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",35093227,12%,BANC,BANCARIA,CTES,CERTIFICADOS DE LA TESORERÍA,MX,Yebra - Paredes,79b22b97-1777-48a5-9c37-bd03e901f6b8,28888012.0,MXN,FAJD880327MAGJRR07,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",73248220,-10%,BANC,BANCARIA,CSAH,CAJAS DE AHORRO,MX,Vanegas e Hijos,ea2eb058-7cbf-4d77-9e58-d68a943e01cc,19863620.0,MXN,FAJD880327MAGJRR07,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",19073866,8%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Calvillo - Noriega,305bac9e-4d01-4954-ac9b-5450b2e2b5d2,29496015.0,MXN,FALA710118MVZJCM06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",84603271,8%,SEGR,SEGUROS,BGUB,BONOS GUBERNAMENTALES,MX,"Araña, Sandoval and Herrera",19909d56-cce9-4f73-babe-ad32cbda1aa7,53757221.0,MXN,FALA710118MVZJCM06,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",89659510,4%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,CCHE,CUENTA DE CHEQUES,MX,Casárez - Páez,69f803f2-2dfd-4af7-bef8-ec22acc7b9de,51098046.0,MXN,FALA710118MVZJCM06,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",94613886,12%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Niño, Ramírez and Tamez",79ab2499-4481-476a-ae65-dc1fb3eac4c6,29920884.0,MXN,FAME820103MVZRRN07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",47168298,13%,POMM,POSESIÓN DE MONEDAS Y/O METALES,CCHE,CUENTA DE CHEQUES,MX,Almaraz S.A.,e24e5f52-b96a-4dcf-9d0f-1809b2191da5,33011860.0,MXN,FAME820103MVZRRN07,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",05356409,7%,POMM,POSESIÓN DE MONEDAS Y/O METALES,BGUB,BONOS GUBERNAMENTALES,MX,"Madera, Bétancourt and Karan",e6c488cb-dae4-4b62-840e-da54ba1c822f,21314941.0,MXN,FAME820103MVZRRN07,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",52161575,9%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Valle Hermanos,7a561021-d0ee-41e3-8d28-3b69e8b7bfd0,9899672.0,MXN,FAMG770616HSNRTL03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",38971520,11%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,CEJE,CUENTA EJE,MX,Korta e Hijos,a8e472ae-acc6-4d55-af1a-bbbdc407e1a5,21307778.0,MXN,FAMG770616HSNRTL03,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",58998107,8%,AFOT,AFORES Y OTROS,ONZT,ONZAS TROY,MX,"Gastélum, Ruiz and Gaytán",780d6f21-025d-4166-b1e1-8b2bfe19c6f6,48947512.0,MXN,FAMG770616HSNRTL03,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",83768465,-2%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Orozco Hermanos,6ee45ca9-4324-4a86-857d-268a333de712,28181254.0,MXN,FAMÁ700811HSNJNG08,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",93963717,7%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,CNOM,CUENTA DE NÓMINA,MX,"Casillas, Piña and Mota",07651eac-cb84-4a81-bbb0-a8a1ce6cb90d,16835144.0,MXN,FAMÁ700811HSNJNG08,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",49662570,-7%,AFOT,AFORES Y OTROS,PFTE,PRÉSTAMOS A FAVOR DE UN TERCERO,MX,Valentín S.L.,32280c1d-98c9-4eb3-9084-940648f6c889,22894432.0,MXN,FAMÁ700811HSNJNG08,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",74282779,-14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Barraza S.L.,30ceca9c-2528-4ee7-b44c-da4d128cbab4,33016264.0,MXN,FAPL770910HDFJSN01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",30823953,-4%,VBUR,VALORES BURSÁTILES,SOIN,SOCIEDADES DE INVERSIÓN,MX,"Montenegro, Reyes and Niño",6dca82cf-2cfc-421c-810c-9f8ad84c11e7,28362984.0,MXN,FAPL770910HDFJSN01,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",99599763,5%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,DIVS,DIVISAS,MX,Duran - Rincón,0652a17d-c786-40a5-a7af-2036d981b25c,27812185.0,MXN,FAPL770910HDFJSN01,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",87177846,7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Valadez, de Anda and Mota",8ab33713-fc3e-4b4f-9ca2-945bd721aa98,21406.0,MXN,FAPR730819HDFJÑM09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",72112963,-1%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Ballesteros, Navarrete and Sosa",27b7f929-cc87-430f-a4ec-4148e1af84b8,44797961.0,MXN,FAQM890015HAGJVR01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",08751044,2%,BANC,BANCARIA,CMAS,CUENTA MAESTRA,MX,"Briones, Xenia and Vargas",ec85131a-f72b-4dc6-99a8-5f6c42d456b1,27610334.0,MXN,FAQM890015HAGJVR01,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",37638622,-9%,POMM,POSESIÓN DE MONEDAS Y/O METALES,CNOM,CUENTA DE NÓMINA,MX,Ledesma Hermanos,0b3255a7-43a4-4196-bcca-82d0e1a7d520,17034189.0,MXN,FAQM890015HAGJVR01,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",30902851,12%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Merino, Farías and Orellana",54935670-eacd-4614-bb09-20cf427819a0,34103216.0,MXN,FARD811127MSNJCG02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",06723107,-13%,FINV,FONDOS DE INVERSIÓN,PFTE,PRÉSTAMOS A FAVOR DE UN TERCERO,MX,"Báez, Zambrana and Korta hernandez",52a8a8f1-2f74-4333-a9ea-a0042b7f2406,15002529.0,MXN,FARD811127MSNJCG02,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",15146275,-13%,VBUR,VALORES BURSÁTILES,CSAH,CAJAS DE AHORRO,MX,Riojas - Juárez,0f58dda3-9ad1-4525-a9a1-0f9dd24b2f27,3217003.0,MXN,FARD811127MSNJCG02,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",82087328,-17%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Herrera S.A.,58ef850a-dd39-4b25-9866-036541c64449,100556.0,MXN,FEAE800619MDFRLS06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",96837024,-12%,POMM,POSESIÓN DE MONEDAS Y/O METALES,SEGV,SEGURO DE VIDA,MX,Mesa - Briseño,4d7479b5-6ffe-42e5-8a22-b4f5ac083e0e,173987.0,MXN,FEAE800619MDFRLS06,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",68033444,5%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Polanco e Hijos,7499bfc3-d236-4478-bc91-6b1699dd0e1c,11063781.0,MXN,FEAF700027MDFLTL09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",80639418,13%,AFOT,AFORES Y OTROS,MONN,MONEDA NACIONAL,MX,Abeyta S.A.,6f4c2864-9d80-4143-bbb7-76cb384794d2,55362890.0,MXN,FEAF700027MDFLTL09,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",56758821,10%,FINV,FONDOS DE INVERSIÓN,PFTE,PRÉSTAMOS A FAVOR DE UN TERCERO,MX,"Villagómez, Duarte and Osorio",48c669db-ab6c-4f6c-8fcb-59c9c32a69c7,32694889.0,MXN,FEAF700027MDFLTL09,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",23106913,-18%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Tovar - Toledo,8ae0acd6-9f52-4459-b5b0-562101bc22d5,15287.0,MXN,FEAJ810615HSNRMS07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",43375518,1%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Huerta Hermanos,b53e2182-b6f2-40ac-979d-1b1b0c2c5d6d,18733566.0,MXN,FEAM841010MSNRRR03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",85534369,-6%,VBUR,VALORES BURSÁTILES,CMAS,CUENTA MAESTRA,MX,"Olvera, Villalpando and Perales",fd1e9da9-0cb5-44e5-a3a4-ffa61a2f7136,25211673.0,MXN,FEAM841010MSNRRR03,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",38936888,-10%,SEGR,SEGUROS,SEGI,SEGURO DE INVERSIÓN,MX,Lebrón - Franco,3b080012-6d4a-4e59-a5df-1e8a9690a99a,9617475.0,MXN,FEAM841010MSNRRR03,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",40485611,10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Berríos, Colón and Carrillo",8f26765c-572d-410a-be17-4d4e1c27ece9,40608861.0,MXN,FEAT740806MSNLYD07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",39967874,-10%,BANC,BANCARIA,SOIN,SOCIEDADES DE INVERSIÓN,MX,Toro - Rendón,cc18a263-19ea-4821-8cf2-27edd36827b3,24689624.0,MXN,FEAT740806MSNLYD07,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",52236957,12%,BANC,BANCARIA,PFTE,PRÉSTAMOS A FAVOR DE UN TERCERO,MX,Quezada - Gaytán,c045dc66-959e-4c0c-baab-86e138f6b86d,29278543.0,MXN,FEAT740806MSNLYD07,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",74609523,-10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Calvillo S.L.,383d6931-0278-497f-90e9-c0fd99cb087a,36045.0,MXN,FECB801009HAGRRR05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",57426745,-8%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Santillán e Hijos,24ed0dd8-ba79-46fc-b2a3-d64b719f0d42,13894.0,MXN,FECS760310MAGRLN06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",51235350,8%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Irizarry, Partida and Saiz",60566f77-4a4e-4db9-8efa-a1cbf12bd6d1,59051287.0,MXN,FEEA880212HAGRCD01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",89971769,1%,SEGR,SEGUROS,ACCI,ACCIONES,MX,"Rojo, Orta and Loera",f8ad5d5f-a7db-4a9d-a34f-3cf1a5c4e361,11837649.0,MXN,FEEA880212HAGRCD01,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",81054958,1%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,BGUB,BONOS GUBERNAMENTALES,MX,"Caraballo, Coronado and Ramos",0f5e9de2-c360-43a4-92f3-294ecafd5820,3491144.0,MXN,FEEA880212HAGRCD01,VBUR
