curp,year,valor_vehiculos,valor_inmuebles,valor_inversiones,patrimonio_total
CUNC860713MVZRGN04,2021,2219347.0,9051865.0,0.0,11271212.0
CUOM840404HAGLMG09,2015,126989.0,0.0,0.0,126989.0
CUOM840404HAGLMG09,2016,193184.0,0.0,12611.0,205795.0
CUOM840404HAGLMG09,2017,193184.0,0.0,15385.0,208569.0
CUOM840404HAGLMG09,2018,246162.0,0.0,16769.0,262931.0
CUOM840404HAGLMG09,2019,404144.0,0.0,15259.0,419403.0
CUOM840404HAGLMG09,2020,723497.0,0.0,17853.0,741350.0
CUOM840404HAGLMG09,2021,723497.0,0.0,0.0,723497.0
CUPR880508HPULDC03,2015,185656.0,0.0,0.0,185656.0
CUPR880508HPULDC03,2016,483655.0,0.0,11770.0,495425.0
CUPR880508HPULDC03,2017,483655.0,0.0,14006.0,497661.0
CUPR880508HPULDC03,2018,830808.0,0.0,12185.0,842993.0
CUPR880508HPULDC03,2019,830808.0,0.0,13403.0,844211.0
CUPR880508HPULDC03,2020,830808.0,0.0,11258.0,842066.0
CUPR880508HPULDC03,2021,896248.0,0.0,0.0,896248.0
CUQD700902MSNRNN03,2015,352919.0,5141845.0,0.0,5494764.0
CUQD700902MSNRNN03,2016,1020645.0,5141845.0,1116042.0,7278532.0
CUQD700902MSNRNN03,2017,1469929.0,5141845.0,1198748.0,7810522.0
CUQD700902MSNRNN03,2018,1469929.0,5141845.0,1314929.0,7926703.0
CUQD700902MSNRNN03,2019,1469929.0,5141845.0,1012494.0,7624268.0
CUQD700902MSNRNN03,2020,1469929.0,5141845.0,1096021.0,7707795.0
CUQD700902MSNRNN03,2021,1469929.0,5141845.0,0.0,6611774.0
CURL851118MAGRJT05,2015,5505420.0,368175843.0,0.0,373681263.0
CURL851118MAGRJT05,2016,5505420.0,368175843.0,72404156.0,446085419.0
CURL851118MAGRJT05,2017,5505420.0,368175843.0,72617048.0,446298311.0
CURL851118MAGRJT05,2018,5505420.0,368175843.0,72821601.0,446502864.0
CURL851118MAGRJT05,2019,5505420.0,368175843.0,69450401.0,443131664.0
CURL851118MAGRJT05,2020,5505420.0,368175843.0,72311879.0,445993142.0
CURL851118MAGRJT05,2021,6129973.0,368175843.0,0.0,374305816.0
CUTC750524MSNRMT05,2015,69912.0,0.0,0.0,69912.0
CUTC750524MSNRMT05,2016,305065.0,0.0,12839.0,317904.0
CUTC750524MSNRMT05,2017,305065.0,0.0,11555.0,316620.0
CUTC750524MSNRMT05,2018,305065.0,0.0,9359.0,314424.0
CUTC750524MSNRMT05,2019,462097.0,0.0,10201.0,472298.0
CUTC750524MSNRMT05,2020,462097.0,0.0,11323.0,473420.0
CUTC750524MSNRMT05,2021,681737.0,0.0,0.0,681737.0
CUVM760724HAGRLN07,2015,3133040.0,170729596.0,0.0,173862636.0
CUVM760724HAGRLN07,2016,3133040.0,170729596.0,76603385.0,250466021.0
CUVM760724HAGRLN07,2017,3133040.0,170729596.0,82905233.0,256767869.0
CUVM760724HAGRLN07,2018,3582550.0,170729596.0,80298911.0,254611057.0
CUVM760724HAGRLN07,2019,4238500.0,170729596.0,79451854.0,254419950.0
CUVM760724HAGRLN07,2020,4883222.0,170729596.0,80347210.0,255960028.0
CUVM760724HAGRLN07,2021,4883222.0,170729596.0,0.0,175612818.0
CÓDP890714MVZR L02,2015,412575.0,2711703.0,0.0,3124278.0
CÓDP890714MVZR L02,2016,412575.0,2711703.0,972848.0,4097126.0
CÓDP890714MVZR L02,2017,412575.0,2711703.0,1116303.0,4240581.0
CÓDP890714MVZR L02,2018,412575.0,2711703.0,1185502.0,4309780.0
CÓDP890714MVZR L02,2019,412575.0,2711703.0,1306622.0,4430900.0
CÓDP890714MVZR L02,2020,755723.0,2711703.0,1157494.0,4624920.0
CÓDP890714MVZR L02,2021,1245302.0,2711703.0,0.0,3957005.0
CÓGP760116HAGRVT08,2015,0.0,1984404.0,0.0,1984404.0
CÓGP760116HAGRVT08,2016,0.0,1984404.0,9112.0,1993516.0
CÓGP760116HAGRVT08,2017,0.0,1984404.0,11298.0,1995702.0
CÓGP760116HAGRVT08,2018,0.0,1984404.0,13331.0,1997735.0
CÓGP760116HAGRVT08,2019,0.0,1984404.0,12664.0,1997068.0
CÓGP760116HAGRVT08,2020,0.0,1984404.0,9877.0,1994281.0
CÓGP760116HAGRVT08,2021,0.0,1984404.0,0.0,1984404.0
CÓTD820821HPURJL04,2015,5595542.0,202213704.0,0.0,207809246.0
CÓTD820821HPURJL04,2016,6217582.0,202213704.0,101582380.0,310013666.0
CÓTD820821HPURJL04,2017,6718715.0,202213704.0,99289707.0,308222126.0
CÓTD820821HPURJL04,2018,7220864.0,202213704.0,105189895.0,314624463.0
CÓTD820821HPURJL04,2019,7220864.0,202213704.0,93856707.0,303291275.0
CÓTD820821HPURJL04,2020,7739764.0,202213704.0,83387463.0,293340931.0
CÓTD820821HPURJL04,2021,8303173.0,202213704.0,0.0,210516877.0
CÓZA850615HAGRMundefined05,2015,464925.0,2260050.0,0.0,2724975.0
CÓZA850615HAGRMundefined05,2016,1272807.0,2260050.0,921362.0,4454219.0
CÓZA850615HAGRMundefined05,2017,1742151.0,2260050.0,853096.0,4855297.0
CÓZA850615HAGRMundefined05,2018,2253845.0,2260050.0,884361.0,5398256.0
CÓZA850615HAGRMundefined05,2019,2638684.0,2260050.0,1030646.0,5929380.0
CÓZA850615HAGRMundefined05,2020,3142588.0,2260050.0,954411.0,6357049.0
CÓZA850615HAGRMundefined05,2021,3142588.0,2260050.0,0.0,5402638.0
DEAA830603HVZLSundefined06,2015,489369.0,2111811.0,0.0,2601180.0
DEAA830603HVZLSundefined06,2016,1249248.0,2111811.0,1224596.0,4585655.0
DEAA830603HVZLSundefined06,2017,1249248.0,2111811.0,1351271.0,4712330.0
DEAA830603HVZLSundefined06,2018,1722415.0,2111811.0,1265170.0,5099396.0
DEAA830603HVZLSundefined06,2019,2068779.0,2111811.0,1405295.0,5585885.0
DEAA830603HVZLSundefined06,2020,2528608.0,2111811.0,1568193.0,6208612.0
DEAA830603HVZLSundefined06,2021,3033383.0,2111811.0,0.0,5145194.0
DEAE820420HDFLML04,2015,327584.0,1115711.0,0.0,1443295.0
DEAE820420HDFLML04,2016,670449.0,1115711.0,896259.0,2682419.0
DEAE820420HDFLML04,2017,1028416.0,1115711.0,918206.0,3062333.0
DEAE820420HDFLML04,2018,1028416.0,1115711.0,1061566.0,3205693.0
DEAE820420HDFLML04,2019,1625055.0,1115711.0,1162025.0,3902791.0
DEAE820420HDFLML04,2020,1625055.0,1115711.0,1142003.0,3882769.0
DEAE820420HDFLML04,2021,2116068.0,1115711.0,0.0,3231779.0
DEAI870604MVZLRR01,2015,491955.0,1698065.0,0.0,2190020.0
DEAI870604MVZLRR01,2016,895935.0,1698065.0,1172012.0,3766012.0
DEAI870604MVZLRR01,2017,1240552.0,1698065.0,1171138.0,4109755.0
DEAI870604MVZLRR01,2018,1665808.0,1698065.0,965276.0,4329149.0
DEAI870604MVZLRR01,2019,1665808.0,1698065.0,852833.0,4216706.0
DEAI870604MVZLRR01,2020,1665808.0,1698065.0,692272.0,4056145.0
DEAI870604MVZLRR01,2021,1665808.0,1698065.0,0.0,3363873.0
DEAJ790211MAG MS04,2015,348305.0,0.0,0.0,348305.0
DEAJ790211MAG MS04,2016,348305.0,0.0,32577.0,380882.0
DEAJ790211MAG MS04,2017,348305.0,0.0,25410.0,373715.0
DEAJ790211MAG MS04,2018,525246.0,0.0,23377.0,548623.0
DEAJ790211MAG MS04,2019,773552.0,0.0,24545.0,798097.0
DEAJ790211MAG MS04,2020,773552.0,0.0,18654.0,792206.0
DEAJ790211MAG MS04,2021,773552.0,0.0,0.0,773552.0
DEAL760920MDFLYC04,2015,2652004.0,162250140.0,0.0,164902144.0
DEAL760920MDFLYC04,2016,2652004.0,162250140.0,57557810.0,222459954.0
DEAL760920MDFLYC04,2017,2652004.0,162250140.0,55466844.0,220368988.0
DEAL760920MDFLYC04,2018,3043781.0,162250140.0,50867037.0,216160958.0
DEAL760920MDFLYC04,2019,3043781.0,162250140.0,46275979.0,211569900.0
DEAL760920MDFLYC04,2020,3841700.0,162250140.0,43837551.0,209929391.0
DEAL760920MDFLYC04,2021,4621880.0,162250140.0,0.0,166872020.0
DEAL860913HVZLMT06,2015,548684.0,3058660.0,0.0,3607344.0
DEAL860913HVZLMT06,2016,1525013.0,3058660.0,852415.0,5436088.0
DEAL860913HVZLMT06,2017,1989441.0,3058660.0,649944.0,5698045.0
DEAL860913HVZLMT06,2018,1989441.0,3058660.0,718201.0,5766302.0
DEAL860913HVZLMT06,2019,2344743.0,3058660.0,648187.0,6051590.0
DEAL860913HVZLMT06,2020,2683906.0,3058660.0,599534.0,6342100.0
DEAL860913HVZLMT06,2021,3059479.0,3058660.0,0.0,6118139.0
DEAM770122HSNLYR02,2015,5420744.0,402070937.0,0.0,407491681.0
DEAM770122HSNLYR02,2016,5984953.0,402070937.0,43728952.0,451784842.0
DEAM770122HSNLYR02,2017,5984953.0,402070937.0,42650963.0,450706853.0
DEAM770122HSNLYR02,2018,6500409.0,402070937.0,39272615.0,447843961.0
DEAM770122HSNLYR02,2019,7244011.0,402070937.0,41313487.0,450628435.0
DEAM770122HSNLYR02,2020,7913203.0,402070937.0,37649832.0,447633972.0
DEAM770122HSNLYR02,2021,7913203.0,402070937.0,0.0,409984140.0
DEAN820002HAGLCM05,2015,1102656.0,382253935.0,0.0,383356591.0
DEAN820002HAGLCM05,2016,1674190.0,382253935.0,79657475.0,463585600.0
DEAN820002HAGLCM05,2017,2162925.0,382253935.0,84313557.0,468730417.0
DEAN820002HAGLCM05,2018,2947902.0,382253935.0,78215549.0,463417386.0
DEAN820002HAGLCM05,2019,3585832.0,382253935.0,83425110.0,469264877.0
DEAN820002HAGLCM05,2020,4175243.0,382253935.0,89882621.0,476311799.0
DEAN820002HAGLCM05,2021,4621702.0,382253935.0,0.0,386875637.0
DEBE870114HDFLSR03,2015,0.0,564347.0,0.0,564347.0
DEBE870114HDFLSR03,2016,0.0,564347.0,24954.0,589301.0
DEBE870114HDFLSR03,2017,0.0,564347.0,29944.0,594291.0
DEBE870114HDFLSR03,2018,0.0,564347.0,35333.0,599680.0
DEBE870114HDFLSR03,2019,0.0,564347.0,27206.0,591553.0
DEBE870114HDFLSR03,2020,0.0,564347.0,24213.0,588560.0
DEBE870114HDFLSR03,2021,0.0,564347.0,0.0,564347.0
DEBL861122HSNLLS06,2015,3114355.0,141045444.0,0.0,144159799.0
DEBL861122HSNLLS06,2016,3775337.0,141045444.0,94546447.0,239367228.0
DEBL861122HSNLLS06,2017,4304827.0,141045444.0,94004481.0,239354752.0
DEBL861122HSNLLS06,2018,4304827.0,141045444.0,104686168.0,250036439.0
DEBL861122HSNLLS06,2019,4304827.0,141045444.0,106377760.0,251728031.0
DEBL861122HSNLLS06,2020,4304827.0,141045444.0,103415958.0,248766229.0
DEBL861122HSNLLS06,2021,4953393.0,141045444.0,0.0,145998837.0
DEBM730706MDFLCC05,2015,3268401.0,131230557.0,0.0,134498958.0
DEBM730706MDFLCC05,2016,3733703.0,131230557.0,118541947.0,253506207.0
DEBM730706MDFLCC05,2017,3733703.0,131230557.0,123208478.0,258172738.0
DEBM730706MDFLCC05,2018,4196963.0,131230557.0,110766797.0,246194317.0
DEBM730706MDFLCC05,2019,4585721.0,131230557.0,114195408.0,250011686.0
DEBM730706MDFLCC05,2020,4998984.0,131230557.0,114637957.0,250867498.0
DEBM730706MDFLCC05,2021,5401831.0,131230557.0,0.0,136632388.0
DEBM760807MSNLRR06,2015,422846.0,6640551.0,0.0,7063397.0
DEBM760807MSNLRR06,2016,846601.0,6640551.0,530082.0,8017234.0
DEBM760807MSNLRR06,2017,1258202.0,6640551.0,581555.0,8480308.0
DEBM760807MSNLRR06,2018,1769153.0,6640551.0,643135.0,9052839.0
DEBM760807MSNLRR06,2019,2079662.0,6640551.0,618779.0,9338992.0
DEBM760807MSNLRR06,2020,2489146.0,6640551.0,599820.0,9729517.0
DEBM760807MSNLRR06,2021,2489146.0,6640551.0,0.0,9129697.0
DEBM840510HSNLHR03,2015,0.0,0.0,0.0,0.0
DEBM840510HSNLHR03,2016,0.0,0.0,23585.0,23585.0
DEBM840510HSNLHR03,2017,0.0,0.0,19811.0,19811.0
DEBM840510HSNLHR03,2018,0.0,0.0,17829.0,17829.0
DEBM840510HSNLHR03,2019,0.0,0.0,19255.0,19255.0
DEBM840510HSNLHR03,2020,0.0,0.0,17329.0,17329.0
DEBM840510HSNLHR03,2021,0.0,0.0,0.0,0.0
DECA820215MAGLBN01,2015,310718.0,1057519.0,0.0,1368237.0
DECA820215MAGLBN01,2016,310718.0,1057519.0,10253.0,1378490.0
DECA820215MAGLBN01,2017,389980.0,1057519.0,11996.0,1459495.0
DECA820215MAGLBN01,2018,389980.0,1057519.0,10196.0,1457695.0
DECA820215MAGLBN01,2019,681529.0,1057519.0,11929.0,1750977.0
DECA820215MAGLBN01,2020,990959.0,1057519.0,13718.0,2062196.0
DECA820215MAGLBN01,2021,990959.0,1057519.0,0.0,2048478.0
DECE700706HPULRT05,2015,315213.0,0.0,0.0,315213.0
DECE700706HPULRT05,2016,646464.0,0.0,1035706.0,1682170.0
DECE700706HPULRT05,2017,646464.0,0.0,897814.0,1544278.0
DECE700706HPULRT05,2018,1179354.0,0.0,993612.0,2172966.0
DECE700706HPULRT05,2019,1515924.0,0.0,1184752.0,2700676.0
DECE700706HPULRT05,2020,1942855.0,0.0,1429414.0,3372269.0
DECE700706HPULRT05,2021,1942855.0,0.0,0.0,1942855.0
DECE861014HAGLLC03,2015,533597.0,0.0,0.0,533597.0
DECE861014HAGLLC03,2016,1405736.0,0.0,1366112.0,2771848.0
DECE861014HAGLLC03,2017,1845608.0,0.0,1421005.0,3266613.0
DECE861014HAGLLC03,2018,2398658.0,0.0,1698057.0,4096715.0
DECE861014HAGLLC03,2019,2398658.0,0.0,1809151.0,4207809.0
DECE861014HAGLLC03,2020,2398658.0,0.0,1605092.0,4003750.0
DECE861014HAGLLC03,2021,2398658.0,0.0,0.0,2398658.0
DECH700218HVZ RG01,2015,598447.0,5562053.0,0.0,6160500.0
DECH700218HVZ RG01,2016,598447.0,5562053.0,1756733.0,7917233.0
DECH700218HVZ RG01,2017,598447.0,5562053.0,1595521.0,7756021.0
DECH700218HVZ RG01,2018,988416.0,5562053.0,1603540.0,8154009.0
DECH700218HVZ RG01,2019,1506085.0,5562053.0,1382720.0,8450858.0
DECH700218HVZ RG01,2020,1506085.0,5562053.0,1385495.0,8453633.0
DECH700218HVZ RG01,2021,1902083.0,5562053.0,0.0,7464136.0
DECI750316MVZLDB04,2015,526213.0,8405457.0,0.0,8931670.0
DECI750316MVZLDB04,2016,1115104.0,8405457.0,836722.0,10357283.0
DECI750316MVZLDB04,2017,1661647.0,8405457.0,942642.0,11009746.0
DECI750316MVZLDB04,2018,2036562.0,8405457.0,749398.0,11191417.0
DECI750316MVZLDB04,2019,2620654.0,8405457.0,617312.0,11643423.0
DECI750316MVZLDB04,2020,2620654.0,8405457.0,695767.0,11721878.0
DECI750316MVZLDB04,2021,2947537.0,8405457.0,0.0,11352994.0
DECI850617HSNLRN02,2015,2051040.0,276212618.0,0.0,278263658.0
DECI850617HSNLRN02,2016,3016062.0,276212618.0,76223931.0,355452611.0
DECI850617HSNLRN02,2017,3016062.0,276212618.0,74705937.0,353934617.0
DECI850617HSNLRN02,2018,3621117.0,276212618.0,73657564.0,353491299.0
DECI850617HSNLRN02,2019,3621117.0,276212618.0,70472099.0,350305834.0
DECI850617HSNLRN02,2020,3621117.0,276212618.0,66593555.0,346427290.0
DECI850617HSNLRN02,2021,3621117.0,276212618.0,0.0,279833735.0
DECI860626MPULHN09,2015,3210047.0,110097419.0,0.0,113307466.0
DECI860626MPULHN09,2016,4657329.0,110097419.0,51238045.0,165992793.0
DECI860626MPULHN09,2017,4657329.0,110097419.0,48896568.0,163651316.0
DECI860626MPULHN09,2018,5283030.0,110097419.0,50394037.0,165774486.0
DECI860626MPULHN09,2019,6062299.0,110097419.0,55724379.0,171884097.0
DECI860626MPULHN09,2020,6062299.0,110097419.0,56056821.0,172216539.0
DECI860626MPULHN09,2021,6468645.0,110097419.0,0.0,116566064.0
DECL780107HDFLLL03,2015,4157285.0,266748379.0,0.0,270905664.0
DECL780107HDFLLL03,2016,4712025.0,266748379.0,115274588.0,386734992.0
DECL780107HDFLLL03,2017,4712025.0,266748379.0,106103238.0,377563642.0
DECL780107HDFLLL03,2018,5163153.0,266748379.0,95869477.0,367781009.0
DECL780107HDFLLL03,2019,5163153.0,266748379.0,88821886.0,360733418.0
DECL780107HDFLLL03,2020,5163153.0,266748379.0,93984946.0,365896478.0
DECL780107HDFLLL03,2021,5917852.0,266748379.0,0.0,272666231.0
DECL780511HSNLSN09,2015,526107.0,5905475.0,0.0,6431582.0
DECL780511HSNLSN09,2016,526107.0,5905475.0,920973.0,7352555.0
DECL780511HSNLSN09,2017,913524.0,5905475.0,956904.0,7775903.0
DECL780511HSNLSN09,2018,913524.0,5905475.0,834798.0,7653797.0
DECL780511HSNLSN09,2019,1253394.0,5905475.0,839020.0,7997889.0
DECL780511HSNLSN09,2020,1253394.0,5905475.0,662172.0,7821041.0
DECL780511HSNLSN09,2021,1673687.0,5905475.0,0.0,7579162.0
DECM891023MSN RR09,2015,578649.0,8087844.0,0.0,8666493.0
DECM891023MSN RR09,2016,1015063.0,8087844.0,531445.0,9634352.0
DECM891023MSN RR09,2017,1355002.0,8087844.0,554165.0,9997011.0
DECM891023MSN RR09,2018,1355002.0,8087844.0,459532.0,9902378.0
DECM891023MSN RR09,2019,1921864.0,8087844.0,445396.0,10455104.0
DECM891023MSN RR09,2020,1921864.0,8087844.0,426174.0,10435882.0
DECM891023MSN RR09,2021,1921864.0,8087844.0,0.0,10009708.0
DECP720210MDF TL06,2015,312788.0,927615.0,0.0,1240403.0
DECP720210MDF TL06,2016,642232.0,927615.0,495996.0,2065843.0
DECP720210MDF TL06,2017,957953.0,927615.0,414909.0,2300477.0
DECP720210MDF TL06,2018,1392262.0,927615.0,405931.0,2725808.0
DECP720210MDF TL06,2019,1392262.0,927615.0,342990.0,2662867.0
DECP720210MDF TL06,2020,1706147.0,927615.0,282619.0,2916381.0
DECP720210MDF TL06,2021,1706147.0,927615.0,0.0,2633762.0
DECP771105HAGLJL09,2015,1019956.0,169097415.0,0.0,170117371.0
DECP771105HAGLJL09,2016,1706566.0,169097415.0,63364733.0,234168714.0
DECP771105HAGLJL09,2017,1706566.0,169097415.0,62206455.0,233010436.0
DECP771105HAGLJL09,2018,1706566.0,169097415.0,59422755.0,230226736.0
DECP771105HAGLJL09,2019,2260438.0,169097415.0,59468209.0,230826062.0
DECP771105HAGLJL09,2020,2722961.0,169097415.0,59822923.0,231643299.0
DECP771105HAGLJL09,2021,2722961.0,169097415.0,0.0,171820376.0
DECS760602HSNLSN03,2015,250326.0,0.0,0.0,250326.0
DECS760602HSNLSN03,2016,750721.0,0.0,41962.0,792683.0
DECS760602HSNLSN03,2017,750721.0,0.0,34408.0,785129.0
DECS760602HSNLSN03,2018,1012090.0,0.0,29590.0,1041680.0
DECS760602HSNLSN03,2019,1012090.0,0.0,25743.0,1037833.0
DECS760602HSNLSN03,2020,1012090.0,0.0,19822.0,1031912.0
DECS760602HSNLSN03,2021,1217400.0,0.0,0.0,1217400.0
DECX710314HSNLRM04,2015,279619.0,0.0,0.0,279619.0
DECX710314HSNLRM04,2016,279619.0,0.0,8753.0,288372.0
DECX710314HSNLRM04,2017,279619.0,0.0,9715.0,289334.0
DECX710314HSNLRM04,2018,379388.0,0.0,11658.0,391046.0
DECX710314HSNLRM04,2019,671154.0,0.0,8976.0,680130.0
DECX710314HSNLRM04,2020,875583.0,0.0,8437.0,884020.0
DECX710314HSNLRM04,2021,1040065.0,0.0,0.0,1040065.0
DEDA890001HVZLLJ07,2015,328281.0,0.0,0.0,328281.0
DEDA890001HVZLLJ07,2016,530448.0,0.0,26594.0,557042.0
DEDA890001HVZLLJ07,2017,530448.0,0.0,21541.0,551989.0
DEDA890001HVZLLJ07,2018,596083.0,0.0,17879.0,613962.0
DEDA890001HVZLLJ07,2019,596083.0,0.0,21991.0,618074.0
DEDA890001HVZLLJ07,2020,596083.0,0.0,20891.0,616974.0
DEDA890001HVZLLJ07,2021,596083.0,0.0,0.0,596083.0
DEES880703HVZLQL08,2015,516581.0,8365798.0,0.0,8882379.0
DEES880703HVZLQL08,2016,901488.0,8365798.0,840330.0,10107616.0
DEES880703HVZLQL08,2017,901488.0,8365798.0,1010997.0,10278283.0
DEES880703HVZLQL08,2018,901488.0,8365798.0,1147347.0,10414633.0
DEES880703HVZLQL08,2019,1208969.0,8365798.0,1416138.0,10990905.0
DEES880703HVZLQL08,2020,1208969.0,8365798.0,1525423.0,11100190.0
DEES880703HVZLQL08,2021,1579609.0,8365798.0,0.0,9945407.0
DEET720209HAGLQR01,2015,370967.0,6915550.0,0.0,7286517.0
DEET720209HAGLQR01,2016,820512.0,6915550.0,1122488.0,8858550.0
DEET720209HAGLQR01,2017,820512.0,6915550.0,1084842.0,8820904.0
DEET720209HAGLQR01,2018,1415804.0,6915550.0,933573.0,9264927.0
DEET720209HAGLQR01,2019,1908717.0,6915550.0,935631.0,9759898.0
DEET720209HAGLQR01,2020,2237897.0,6915550.0,1089945.0,10243392.0
DEET720209HAGLQR01,2021,2237897.0,6915550.0,0.0,9153447.0
DEFB810821MVZLRR09,2015,4445629.0,175332353.0,0.0,179777982.0
DEFB810821MVZLRR09,2016,4944908.0,175332353.0,92934880.0,273212141.0
DEFB810821MVZLRR09,2017,5520641.0,175332353.0,102451879.0,283304873.0
DEFB810821MVZLRR09,2018,5520641.0,175332353.0,95744647.0,276597641.0
DEFB810821MVZLRR09,2019,6119261.0,175332353.0,95369689.0,276821303.0
DEFB810821MVZLRR09,2020,6721825.0,175332353.0,95811285.0,277865463.0
DEFB810821MVZLRR09,2021,7298241.0,175332353.0,0.0,182630594.0
DEFM820621HSNLJR08,2015,3942226.0,161804049.0,0.0,165746275.0
DEFM820621HSNLJR08,2016,4732327.0,161804049.0,117270838.0,283807214.0
DEFM820621HSNLJR08,2017,4732327.0,161804049.0,123625312.0,290161688.0
DEFM820621HSNLJR08,2018,5208892.0,161804049.0,125145418.0,292158359.0
DEFM820621HSNLJR08,2019,5208892.0,161804049.0,125016414.0,292029355.0
DEFM820621HSNLJR08,2020,5208892.0,161804049.0,129754930.0,296767871.0
DEFM820621HSNLJR08,2021,5885960.0,161804049.0,0.0,167690009.0
DEFR860713MVZLGC05,2015,3350038.0,288515925.0,0.0,291865963.0
DEFR860713MVZLGC05,2016,4044369.0,288515925.0,66242212.0,358802506.0
DEFR860713MVZLGC05,2017,4628771.0,288515925.0,63542095.0,356686791.0
DEFR860713MVZLGC05,2018,4628771.0,288515925.0,61310418.0,354455114.0
DEFR860713MVZLGC05,2019,4628771.0,288515925.0,62899095.0,356043791.0
DEFR860713MVZLGC05,2020,4628771.0,288515925.0,67427849.0,360572545.0
DEFR860713MVZLGC05,2021,5070778.0,288515925.0,0.0,293586703.0
DEGC710617MAGLDM07,2015,2849099.0,183626081.0,0.0,186475180.0
DEGC710617MAGLDM07,2016,2849099.0,183626081.0,98660271.0,285135451.0
DEGC710617MAGLDM07,2017,2849099.0,183626081.0,96536901.0,283012081.0
DEGC710617MAGLDM07,2018,2849099.0,183626081.0,104670657.0,291145837.0
DEGC710617MAGLDM07,2019,3452816.0,183626081.0,105439126.0,292518023.0
DEGC710617MAGLDM07,2020,3452816.0,183626081.0,94674818.0,281753715.0
DEGC710617MAGLDM07,2021,3876125.0,183626081.0,0.0,187502206.0
DEGC830301HSN TR09,2015,5238455.0,108574708.0,0.0,113813163.0
DEGC830301HSN TR09,2016,6377550.0,108574708.0,49663555.0,164615813.0
DEGC830301HSN TR09,2017,6836668.0,108574708.0,53802314.0,169213690.0
DEGC830301HSN TR09,2018,6836668.0,108574708.0,47333401.0,162744777.0
DEGC830301HSN TR09,2019,6836668.0,108574708.0,43201412.0,158612788.0
DEGC830301HSN TR09,2020,7495598.0,108574708.0,40926290.0,156996596.0
DEGC830301HSN TR09,2021,7495598.0,108574708.0,0.0,116070306.0
DEGJ820810MDFLRS01,2015,0.0,0.0,0.0,0.0
DEGJ820810MDFLRS01,2016,0.0,0.0,13087.0,13087.0
DEGJ820810MDFLRS01,2017,0.0,0.0,11778.0,11778.0
DEGJ820810MDFLRS01,2018,0.0,0.0,13544.0,13544.0
DEGJ820810MDFLRS01,2019,0.0,0.0,12460.0,12460.0
DEGJ820810MDFLRS01,2020,0.0,0.0,14204.0,14204.0
DEGJ820810MDFLRS01,2021,0.0,0.0,0.0,0.0
DEGJ861006MPULDL09,2015,2736774.0,183985231.0,0.0,186722005.0
DEGJ861006MPULDL09,2016,2736774.0,183985231.0,69179405.0,255901410.0
DEGJ861006MPULDL09,2017,3167325.0,183985231.0,66726924.0,253879480.0
DEGJ861006MPULDL09,2018,3167325.0,183985231.0,66695831.0,253848387.0
DEGJ861006MPULDL09,2019,3167325.0,183985231.0,62914669.0,250067225.0
DEGJ861006MPULDL09,2020,3167325.0,183985231.0,57046260.0,244198816.0
DEGJ861006MPULDL09,2021,3898527.0,183985231.0,0.0,187883758.0
DEGM880825MSNLNX02,2015,4405155.0,152557360.0,0.0,156962515.0
DEGM880825MSNLNX02,2016,4922899.0,152557360.0,67980397.0,225460656.0
DEGM880825MSNLNX02,2017,4922899.0,152557360.0,72089944.0,229570203.0
DEGM880825MSNLNX02,2018,5313516.0,152557360.0,68956536.0,226827412.0
DEGM880825MSNLNX02,2019,5313516.0,152557360.0,65378824.0,223249700.0
DEGM880825MSNLNX02,2020,5769121.0,152557360.0,61126083.0,219452564.0
DEGM880825MSNLNX02,2021,6238400.0,152557360.0,0.0,158795760.0
DEHL770605HAG NS02,2015,418987.0,0.0,0.0,418987.0
DEHL770605HAG NS02,2016,745245.0,0.0,749457.0,1494702.0
DEHL770605HAG NS02,2017,1317110.0,0.0,840296.0,2157406.0
DEHL770605HAG NS02,2018,1806635.0,0.0,672343.0,2478978.0
DEHL770605HAG NS02,2019,1806635.0,0.0,675691.0,2482326.0
DEHL770605HAG NS02,2020,1806635.0,0.0,804071.0,2610706.0
DEHL770605HAG NS02,2021,2159361.0,0.0,0.0,2159361.0
DEHT740704HVZLLR08,2015,3354300.0,233708133.0,0.0,237062433.0
DEHT740704HVZLLR08,2016,4092914.0,233708133.0,73707441.0,311508488.0
DEHT740704HVZLLR08,2017,4092914.0,233708133.0,73498655.0,311299702.0
DEHT740704HVZLLR08,2018,4092914.0,233708133.0,74093208.0,311894255.0
DEHT740704HVZLLR08,2019,4691906.0,233708133.0,75856358.0,314256397.0
DEHT740704HVZLLR08,2020,4691906.0,233708133.0,79942606.0,318342645.0
DEHT740704HVZLLR08,2021,4691906.0,233708133.0,0.0,238400039.0
DEKD870907HPULNN01,2015,1373066.0,160353422.0,0.0,161726488.0
DEKD870907HPULNN01,2016,1835899.0,160353422.0,46468587.0,208657908.0
DEKD870907HPULNN01,2017,2336274.0,160353422.0,47266643.0,209956339.0
DEKD870907HPULNN01,2018,2336274.0,160353422.0,49837437.0,212527133.0
DEKD870907HPULNN01,2019,3104520.0,160353422.0,52389402.0,215847344.0
DEKD870907HPULNN01,2020,3104520.0,160353422.0,50131878.0,213589820.0
DEKD870907HPULNN01,2021,3104520.0,160353422.0,0.0,163457942.0
DEKF840708MVZLRR02,2015,341000.0,1894047.0,0.0,2235047.0
DEKF840708MVZLRR02,2016,675120.0,1894047.0,13420.0,2582587.0
DEKF840708MVZLRR02,2017,851097.0,1894047.0,10736.0,2755880.0
