tipoOperacion,nombre,primerApellido,segundoApellido,fechaNacimiento,extranjero,curp,habitaDomicilioDeclarante,lugarDondeReside,rfc.rfc,rfc.homoClave,parentescoRelacion.clave,parentescoRelacion.valor,actividadLaboral.clave,actividadLaboral.valor,curp_funcionario,rfc,domicilioMexico.calle,domicilioMexico.numeroExterior,domicilioMexico.numeroInterior,domicilioMexico.coloniaLocalidad,domicilioMexico.municipioAlcaldia.clave,domicilioMexico.municipioAlcaldia.valor,domicilioMexico.entidadFederativa.clave,domicilioMexico.entidadFederativa.valor,domicilioMexico.codigoPostal,domicilioExtranjero.calle,domicilioExtranjero.numeroExterior,domicilioExtranjero.numeroInterior,domicilioExtranjero.ciudadLocalidad,domicilioExtranjero.estadoProvincia,domicilioExtranjero.pais,domicilioExtranjero.codigoPostal,actividadLaboralSectorPublico.nivelOrdenGobierno,actividadLaboralSectorPublico.ambitoPublico,actividadLaboralSectorPublico.nombreEntePublico,actividadLaboralSectorPublico.areaAdscripcion,actividadLaboralSectorPublico.empleoCargoComision,actividadLaboralSectorPublico.funcionPrincipal,actividadLaboralSectorPublico.salarioMensualNeto.valor,actividadLaboralSectorPublico.salarioMensualNeto.moneda,actividadLaboralSectorPublico.fechaIngreso,actividadLaboralSectorPrivadoOtro.nombreEmpresaSociedadAsociacion,actividadLaboralSectorPrivadoOtro.rfc,actividadLaboralSectorPrivadoOtro.empleoCargo,actividadLaboralSectorPrivadoOtro.fechaIngreso,actividadLaboralSectorPrivadoOtro.salarioMensualNeto.valor,actividadLaboralSectorPrivadoOtro.salarioMensualNeto.moneda,actividadLaboralSectorPrivadoOtro.proveedorContratistaGobierno,actividadLaboralSectorPrivadoOtro.sector.clave,actividadLaboralSectorPrivadoOtro.sector.valor
SIN_CAMBIOS,Sara,Jaime,Arenas,2009-05-15,False,JAAS20090515MAGMNR02,True,MEXICO,JAAS20090515,E59,HIJ,HIJO(A),NIN,NINGUNO,ARVD750425MDFNGN01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Salvador,Rodríquez,Olivares,2012-03-18,False,ROOS20120318HVZDVL06,True,MEXICO,ROOS20120318,E87,SOB,SOBRINO(A),NIN,NINGUNO,ARVI710607HDFMRN05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Marco Antonio,Núñez,Urías,2013-05-05,False,NÚUM20130505MSNÑSR05,True,MEXICO,NÚUM20130505,C42,PRI,PRIMO(A),NIN,NINGUNO,ARVM710003MVZGLR08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Antonia,Krasnova,Miramontes,2009-08-22,False,KRMA20090822MAGRRT03,True,MEXICO,KRMA20090822,A39,SOB,SOBRINO(A),NIN,NINGUNO,ARZC821016MAGCMR09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jesús,Córdova,Alvarez,2012-10-09,False,CÓAJ20121009MDFRVS02,True,MEXICO,CÓAJ20121009,C42,SOB,SOBRINO(A),NIN,NINGUNO,ARZD891104MDFÑPL07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Guadalupe,Saldaña,Godínez,2011-04-20,False,SAGG20110420HPULDD03,True,MEXICO,SAGG20110420,D75,HER,HERMANO(A),NIN,NINGUNO,ARZJ870621HAGGMR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Luisa,Rocha,Vega,2012-10-13,False,ROVL20121013HVZCGS01,True,MEXICO,ROVL20121013,C45,NIN,NINGUNO,NIN,NINGUNO,ARZY750017HDFMML03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gerardo,Cisneros,Quintero,2007-11-18,False,CIQG20071118MVZSNR01,True,MEXICO,CIQG20071118,C79,HER,HERMANO(A),NIN,NINGUNO,ARZY750017HDFMML03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alexa,Solorio,Alba,2013-05-03,False,SOAA20130503MVZLBX06,True,MEXICO,SOAA20130503,D59,NIN,NINGUNO,NIN,NINGUNO,ARZY750017HDFMML03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Claudia,Espino,Romero,2008-11-20,False,ESRC20081120MDFPML01,True,MEXICO,ESRC20081120,D95,HIJ,HIJO(A),NIN,NINGUNO,ATCD860124MPUNNL06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Bernardo,Altamirano,Cepeda,2010-10-24,False,ALCB20101024MSNTPR04,True,MEXICO,ALCB20101024,A77,AHI,AHIJADO(A),NIN,NINGUNO,ATFA790807HDFNRX03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Pilar,Tapia,Alcala,2006-09-04,False,TAAP20060904MDFPCL03,True,MEXICO,TAAP20060904,E17,AHI,AHIJADO(A),NIN,NINGUNO,ATFA790807HDFNRX03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Rubén,Delacrúz,Zabaleta,2012-01-11,False,DEZR20120111MAGLBB05,True,MEXICO,DEZR20120111,A64,AHI,AHIJADO(A),NIN,NINGUNO,ATGA761124MAGNRX04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jorge Luis,Ceballos,Puente,2012-04-12,False,CEPJ20120412HDFBNR09,True,MEXICO,CEPJ20120412,C76,HIJ,HIJO(A),NIN,NINGUNO,ATGA761124MAGNRX04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,María Cristina,Perea,Gil,2013-09-26,False,PEGM20130926HSNRLR09,True,MEXICO,PEGM20130926,C26,NIN,NINGUNO,NIN,NINGUNO,ATGA761124MAGNRX04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Luis,Salas,Escalante,2012-09-18,False,SAEL20120918HAGLCS03,True,MEXICO,SAEL20120918,C85,HIJ,HIJO(A),NIN,NINGUNO,ATHG750718HSNNRD08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alexis,Linares,Samaniego,2010-11-11,False,LISA20101111MAGNMX09,True,MEXICO,LISA20101111,E73,SOB,SOBRINO(A),NIN,NINGUNO,ATKR700124HPUNRN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Rosario,Olivárez,Barela,2005-11-11,False,OLBR20051111HDFVRS05,True,MEXICO,OLBR20051111,A47,AHI,AHIJADO(A),NIN,NINGUNO,ATKR700124HPUNRN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Antonio,Xairo Belmonte,Chapa,2012-02-03,False,XACA20120203MVZRHT08,True,MEXICO,XACA20120203,B59,AHI,AHIJADO(A),NIN,NINGUNO,ATKR700124HPUNRN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Iker,Irizarry,Marrero,2008-07-10,False,IRMI20080710HAGZRR02,True,MEXICO,IRMI20080710,D76,PRI,PRIMO(A),NIN,NINGUNO,ATOC710706HSNNTR04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Natalia,Gómez,Saavedra,2010-08-24,False,GÓSN20100824MDFMVT08,True,MEXICO,GÓSN20100824,A87,HER,HERMANO(A),NIN,NINGUNO,ATRR720213HSNNMM04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Joaquín,Domínguez,Jaime,2009-02-14,False,DOJJ20090214MSNMMQ02,True,MEXICO,DOJJ20090214,E32,HIJ,HIJO(A),NIN,NINGUNO,ATVE870920HDFNLL09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Mayte,Guardado,Reyes,2007-09-14,False,GURM20070914MSNRYY04,True,MEXICO,GURM20070914,C64,PRI,PRIMO(A),NIN,NINGUNO,AVGI860807HVZLVB02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Fernando Javier,Kranz sans,Ponce,2010-07-01,False,KRPF20100701MDFRNR08,True,MEXICO,KRPF20100701,E80,NIN,NINGUNO,NIN,NINGUNO,AVGM790717MDFLRT01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gabriel,Valladares,Luna,2010-11-25,False,VALG20101125HDFLNB08,True,MEXICO,VALG20101125,B61,AHI,AHIJADO(A),NIN,NINGUNO,AVGM790717MDFLRT01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Dulce María,Saucedo,Gálvez,2009-00-15,False,SAGD20090015MPUCLL04,True,MEXICO,SAGD20090015,A12,AHI,AHIJADO(A),NIN,NINGUNO,AVKF710314MPULNR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Inés,Zambrano,Collazo,2005-02-14,False,ZACI20050214HPUMLS08,True,MEXICO,ZACI20050214,A16,HER,HERMANO(A),NIN,NINGUNO,AYBJ780316MSNLLS08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Nicole,Leal,Pedroza,2009-00-21,False,LEPN20090021MAGLDC03,True,MEXICO,LEPN20090021,C47,SOB,SOBRINO(A),NIN,NINGUNO,AYBN890625HVZLRC05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Abril,Roque,Palacios,2013-10-06,False,ROPA20131006HAGQLR09,True,MEXICO,ROPA20131006,C42,SOB,SOBRINO(A),NIN,NINGUNO,AYBN890625HVZLRC05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Homero,Sarabia,Cornejo,2008-01-23,False,SACH20080123HDFRRM03,True,MEXICO,SACH20080123,A26,NIN,NINGUNO,NIN,NINGUNO,AYCA841003HVZLR 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Armando,Cuellar,Bañuelos,2010-09-25,False,CUBA20100925MDFLÑM05,True,MEXICO,CUBA20100925,D70,PRI,PRIMO(A),NIN,NINGUNO,AYCA841003HVZLR 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Irene,Quintanilla,Ojeda,2008-08-12,False,QUOI20080812HSNNDN07,True,MEXICO,QUOI20080812,E62,SOB,SOBRINO(A),NIN,NINGUNO,AYRA821116MSNLYJ08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Kevin,Lucero,Corral,2005-10-12,False,LUCK20051012MVZCRV06,True,MEXICO,LUCK20051012,D49,NIN,NINGUNO,NIN,NINGUNO,AYRC710215MAGLCN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Mariano,Matos,Merino,2010-09-25,False,MAMM20100925HPUTRR07,True,MEXICO,MAMM20100925,B20,SOB,SOBRINO(A),NIN,NINGUNO,AYRC710215MAGLCN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Silvia,Hidalgo,Kindelan,2013-09-22,False,HIKS20130922HDFDNL04,True,MEXICO,HIKS20130922,D43,AHI,AHIJADO(A),NIN,NINGUNO,AYRC710215MAGLCN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Evelyn,Villanueva,Zambrano,2006-09-27,False,VIZE20060927MDFLML02,True,MEXICO,VIZE20060927,D45,SOB,SOBRINO(A),NIN,NINGUNO,AYRK870803HVZLDM08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Abril,Rocha,Salcedo,2007-02-14,False,ROSA20070214HSNCLR05,True,MEXICO,ROSA20070214,A91,AHI,AHIJADO(A),NIN,NINGUNO,AYRM840117MPULVR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Inés,Limón,Martínez,2006-05-15,False,LIMI20060515MSNMRS06,True,MEXICO,LIMI20060515,E26,HIJ,HIJO(A),NIN,NINGUNO,AYRM840117MPULVR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Raquel,Duarte,Curiel,2008-02-10,False,DUCR20080210MSNRRQ08,True,MEXICO,DUCR20080210,D53,AHI,AHIJADO(A),NIN,NINGUNO,BAAB740521HDFLRT03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Sonia,Paredes,Padilla,2011-03-13,False,PAPS20110313MVZRDN02,True,MEXICO,PAPS20110313,B98,NIN,NINGUNO,NIN,NINGUNO,BAAB740521HDFLRT03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Benjamín,Contreras,Arriaga,2010-02-18,False,COAB20100218MSNNRN07,True,MEXICO,COAB20100218,B27,PRI,PRIMO(A),NIN,NINGUNO,BAAC720723MVZLRR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Pablo,Granado,Miranda,2012-10-08,False,GRMP20121008MSNRRB06,True,MEXICO,GRMP20121008,A31,HER,HERMANO(A),NIN,NINGUNO,BAAC721010MAGRYS03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alexander,Solís,Arriaga,2009-06-09,False,SOAA20090609HPULRX06,True,MEXICO,SOAA20090609,A29,HIJ,HIJO(A),NIN,NINGUNO,BAAC800713HDFRMR09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ricardo,Kranz sans,Delagarza,2012-03-15,False,KRDR20120315HAGRLC06,True,MEXICO,KRDR20120315,B22,HER,HERMANO(A),NIN,NINGUNO,BAAC800713HDFRMR09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Virginia,Reséndez,Centeno,2008-05-24,False,RECV20080524MSNSNR03,True,MEXICO,RECV20080524,E64,NIN,NINGUNO,NIN,NINGUNO,BAAJ821126HPURMN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Magdalena,Gastélum,Ramón,2011-05-17,False,GARM20110517HSNSMG08,True,MEXICO,GARM20110517,D25,HER,HERMANO(A),NIN,NINGUNO,BAAJ821126HPURMN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Brayan,Dávila,Centeno,2011-00-08,False,DÁCB20110008HSNVNR01,True,MEXICO,DÁCB20110008,E19,HER,HERMANO(A),NIN,NINGUNO,BAAL860914HVZRVR07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Catalina,Alejandro,Delgadillo,2006-10-11,False,ALDC20061011HPUJLT01,True,MEXICO,ALDC20061011,E86,AHI,AHIJADO(A),NIN,NINGUNO,BAAM760514HPURCR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Francisca,Cotto,Alvarez,2010-00-17,False,COAF20100017MAGTVR03,True,MEXICO,COAF20100017,D66,HER,HERMANO(A),NIN,NINGUNO,BAAN791126HPUTRT09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Leonardo,Velázquez,Heredia,2005-02-22,False,VEHL20050222MDFLRN03,True,MEXICO,VEHL20050222,B38,PRI,PRIMO(A),NIN,NINGUNO,BAAN820207MPUCYC08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Mariana,Rael,Leiva,2013-06-14,False,RALM20130614MPULVR07,True,MEXICO,RALM20130614,C47,PRI,PRIMO(A),NIN,NINGUNO,BAAN820207MPUCYC08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Guillermo,Abreu,Salazar,2005-09-02,False,ABSG20050902MSNRLL07,True,MEXICO,ABSG20050902,E61,SOB,SOBRINO(A),NIN,NINGUNO,BAAP701024MAGRMT09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alexa,Palomo,Laboy,2005-04-22,False,PALA20050422HDFLBX03,True,MEXICO,PALA20050422,D83,NIN,NINGUNO,NIN,NINGUNO,BAAP701024MAGRMT09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Carlos,Carrion,Pichardo,2005-01-03,False,CAPC20050103HAGRCR08,True,MEXICO,CAPC20050103,C76,SOB,SOBRINO(A),NIN,NINGUNO,BAAR880220HPURLS05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Leticia,Escobar,Limón,2010-10-07,False,ESLL20101007HAGCMT03,True,MEXICO,ESLL20101007,A87,SOB,SOBRINO(A),NIN,NINGUNO,BAAR880220HPURLS05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Sonia,Alejandro,Puga,2007-09-07,False,ALPS20070907MAGJGN08,True,MEXICO,ALPS20070907,A68,SOB,SOBRINO(A),NIN,NINGUNO,BAAR880220HPURLS05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Mayte,Almonte,Muñoz,2012-05-07,False,ALMM20120507HSNMÑY03,True,MEXICO,ALMM20120507,B28,NIN,NINGUNO,NIN,NINGUNO,BABA890405HSNNRS09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Francisco Javier,Delao,Karen,2007-06-24,False,DEKF20070624MVZLRR08,True,MEXICO,DEKF20070624,E36,PRI,PRIMO(A),NIN,NINGUNO,BABA890405HSNNRS09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Enrique,Salazar,Meléndez,2012-10-24,False,SAME20121024MAGLLR07,True,MEXICO,SAME20121024,D30,NIN,NINGUNO,NIN,NINGUNO,BABC890207HVZRZR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,José María,Serna,Robledo,2011-09-19,False,SERJ20110919HSNRBS04,True,MEXICO,SERJ20110919,D79,PRI,PRIMO(A),NIN,NINGUNO,BABC890826MDFRLL07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Irene,Roque,Rolón,2009-07-19,False,RORI20090719HSNQLN02,True,MEXICO,RORI20090719,C67,AHI,AHIJADO(A),NIN,NINGUNO,BABF880301HSNDRD01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Pilar,Espino,Delafuente,2010-01-10,False,ESDP20100110MVZPLL05,True,MEXICO,ESDP20100110,C45,SOB,SOBRINO(A),NIN,NINGUNO,BABJ780601MSNRNR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Julio César,Mireles,Alonzo,2008-08-11,False,MIAJ20080811HPURNL08,True,MEXICO,MIAJ20080811,A76,PRI,PRIMO(A),NIN,NINGUNO,BABJ780601MSNRNR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Israel,Alfaro,Urías,2007-05-04,False,ALUI20070504MVZFSR09,True,MEXICO,ALUI20070504,B25,AHI,AHIJADO(A),NIN,NINGUNO,BABM880107MSNHNR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Blanca,Ulibarri,Cuellar,2007-05-23,False,ULCB20070523HSNBLL09,True,MEXICO,ULCB20070523,D36,HIJ,HIJO(A),NIN,NINGUNO,BABM880107MSNHNR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Mónica,Alonso,Casárez,2010-02-22,False,ALCM20100222HVZNSN06,True,MEXICO,ALCM20100222,B35,PRI,PRIMO(A),NIN,NINGUNO,BABM890019HVZRRR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Salvador,Rodríguez,Domínguez,2009-09-12,False,RODS20090912HAGDML01,True,MEXICO,RODS20090912,D12,AHI,AHIJADO(A),NIN,NINGUNO,BABM890019HVZRRR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Óscar,Gollum,Aguayo,2006-00-26,False,GOAÓ20060026MAGLYC03,True,MEXICO,GOAÓ20060026,C30,HER,HERMANO(A),NIN,NINGUNO,BABN770903HVZLRC09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alejandra,Bustamante,Riojas,2009-08-18,False,BURA20090818MVZSJJ09,True,MEXICO,BURA20090818,C94,PRI,PRIMO(A),NIN,NINGUNO,BABN770903HVZLRC09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Diana,Díaz,Kuzmina,2012-09-02,False,DÍKD20120902HDFZZN03,True,MEXICO,DÍKD20120902,A83,AHI,AHIJADO(A),NIN,NINGUNO,BACA870105MPURRT08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Clara,Alemán,Villarreal,2013-08-05,False,ALVC20130805MDFMLL09,True,MEXICO,ALVC20130805,B93,NIN,NINGUNO,NIN,NINGUNO,BACC700324MSNRTR09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Esmeralda,Escobar,Fernández,2007-03-05,False,ESFE20070305MPUCRM02,True,MEXICO,ESFE20070305,D44,PRI,PRIMO(A),NIN,NINGUNO,BACD770907HSNRRL02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Samuel,Delagarza,Villagómez,2006-07-18,False,DEVS20060718MDFLLM04,True,MEXICO,DEVS20060718,C49,NIN,NINGUNO,NIN,NINGUNO,BACD770907HSNRRL02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Hernán,Llamas,Echevarría,2009-06-09,False,LLEH20090609MVZLHR07,True,MEXICO,LLEH20090609,E92,HER,HERMANO(A),NIN,NINGUNO,BACE740822HVZRBT09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ana,Crespo,Collado,2012-01-14,False,CRCA20120114HAGRLundefined03,True,MEXICO,CRCA20120114,C76,SOB,SOBRINO(A),NIN,NINGUNO,BACI750124HPUHRB08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Juan Carlos,Rocha,Orellana,2009-06-26,False,ROOJ20090626HAGCLN08,True,MEXICO,ROOJ20090626,E63,NIN,NINGUNO,NIN,NINGUNO,BACI750124HPUHRB08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Daniela,Sandoval,Ñañez,2005-03-23,False,SAÑD20050323MVZNÑN06,True,MEXICO,SAÑD20050323,E77,PRI,PRIMO(A),NIN,NINGUNO,BACL700716MDFLNC08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,María Soledad,Olivares,de Jesús,2011-00-26,False,OLDM20110026HDFV R01,True,MEXICO,OLDM20110026,D96,PRI,PRIMO(A),NIN,NINGUNO,BACL700716MDFLNC08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Juana,Muro,Covarrubias,2005-10-03,False,MUCJ20051003HAGRVN08,True,MEXICO,MUCJ20051003,D54,AHI,AHIJADO(A),NIN,NINGUNO,BACL700716MDFLNC08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Pedro,Ortega,Serna,2006-01-19,False,ORSP20060119MSNTRD04,True,MEXICO,ORSP20060119,B87,AHI,AHIJADO(A),NIN,NINGUNO,BACM760518MSNRNR07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Sonia,Valdez,Arenas,2006-04-11,False,VAAS20060411HVZLNN05,True,MEXICO,VAAS20060411,E48,PRI,PRIMO(A),NIN,NINGUNO,BACM760718MPURLG08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ángela,Ibarra,Olivares,2005-05-26,False,IBOÁ20050526MVZRVG01,True,MEXICO,IBOÁ20050526,D62,SOB,SOBRINO(A),NIN,NINGUNO,BACM760718MPURLG08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Luisa,Lovato,Varela,2005-11-10,False,LOVL20051110MAGVRS02,True,MEXICO,LOVL20051110,A89,HIJ,HIJO(A),NIN,NINGUNO,BACM760718MPURLG08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Naomi,Tapia,Pineda,2011-06-01,False,TAPN20110601HVZPNM06,True,MEXICO,TAPN20110601,D17,HER,HERMANO(A),NIN,NINGUNO,BACM761112HAGHTG05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Cristian,Orellana,Valverde,2013-01-16,False,ORVC20130116MDFLLR08,True,MEXICO,ORVC20130116,B61,HER,HERMANO(A),NIN,NINGUNO,BACM761112HAGHTG05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Victoria,González,Roybal,2007-02-17,False,GORV20070217HDFNYC03,True,MEXICO,GORV20070217,D85,PRI,PRIMO(A),NIN,NINGUNO,BACM761112HAGHTG05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Maximiliano,Kindelan,Arguello,2011-09-15,False,KIAM20110915MPUNGX02,True,MEXICO,KIAM20110915,A18,NIN,NINGUNO,NIN,NINGUNO,BADC810711MVZC L07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Maricarmen,Carrero,Garibay,2012-06-24,False,CAGM20120624MVZRRR07,True,MEXICO,CAGM20120624,C70,PRI,PRIMO(A),NIN,NINGUNO,BADM811111HPURZR04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Florencia,Zabaleta,Zamora,2012-01-06,False,ZAZF20120106HPUBML01,True,MEXICO,ZAZF20120106,D47,AHI,AHIJADO(A),NIN,NINGUNO,BAEA700511HDFRCT05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Isaias,Castellanos,Lozano,2005-01-21,False,CALI20050121MDFSZS05,True,MEXICO,CALI20050121,C43,HIJ,HIJO(A),NIN,NINGUNO,BAEA700511HDFRCT05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,César,Palomo,Arriaga,2009-07-27,False,PAAC20090727HPULRS04,True,MEXICO,PAAC20090727,E57,SOB,SOBRINO(A),NIN,NINGUNO,BAEE861118HDFRPM06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Horacio,Galindo,Tijerina,2007-03-08,False,GATH20070308MAGLJR07,True,MEXICO,GATH20070308,E60,HER,HERMANO(A),NIN,NINGUNO,BAEE861118HDFRPM06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
