tipoOperacion,marca,modelo,anio,numeroSerieRegistro,tipoVehiculo.clave,tipoVehiculo.valor,titularBien.clave,titularBien.valor,valorAdquisicion.valor,valorAdquisicion.moneda,curp_funcionario,titular,transmisor,tercero,formaPago,fechaAdquisicion,lugarRegistro.pais,lugarRegistro.entidadFederativa.clave,lugarRegistro.entidadFederativa.valor,formaAdquisicion.clave,formaAdquisicion.valor,motivoBaja.clave,motivoBaja.valor
BAJA,datsun,510,2003,04423fbe-37f0-42b6-a13f-d6a55ce58424,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,462885.0,MXN,BRGC720726HSNRNN06,,,,,,,,,,,,
BAJA,fiat,131,2011,23018195-bca9-4b1e-b622-d809188cdffe,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,560863.0,MXN,BRGC720726HSNRNN06,,,,,,,,,,,,
SIN_CAMBIOS,mazda,rx2 coupe,2009,c4e0e2f3-a61e-4a81-9d03-b2056ecac83f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,361912.0,MXN,BRGC720726HSNRNN06,,,,,,,,,,,,
BAJA,renault,18i,2011,a44e59c2-e9fc-41a3-9542-6c9d8db0af73,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,775587.0,MXN,BRGE880019HAGRRT05,,,,,,,,,,,,
BAJA,Tesla,S,2014,4a2bb49a-89cf-472e-8343-715c0ee390c4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,3100000.0,MXN,BRGE880019HAGRRT05,,,,,,,,,,,,
BAJA,peugeot,504,2013,8dc7e213-5c13-48c8-ae9c-8e9bfbb953e4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,668781.0,MXN,BRGE880019HAGRRT05,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2010,a8fa46e6-8b6c-4e11-bfae-f4bf00231ebd,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,649035.0,MXN,BRGE880019HAGRRT05,,,,,,,,,,,,
BAJA,Mercedes Benz,AMG G,2013,f4db1a66-3771-470b-9fdf-b8b1807ee530,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,718364.0,MXN,BRGE880019HAGRRT05,,,,,,,,,,,,
SIN_CAMBIOS,Jaguar,F-Type,2012,5282f41c-b750-43b1-b60f-6aef1a3480af,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,624528.0,MXN,BRGE880019HAGRRT05,,,,,,,,,,,,
SIN_CAMBIOS,mazda,rx-4,2012,8e4f12b4-c265-485a-8944-828503d7e69c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,392708.0,MXN,BRGE880019HAGRRT05,,,,,,,,,,,,
AGREGAR,Jaguar,F-Type,2016,8a6612ca-3ec5-4f4d-9411-ade191d27938,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,642717.0,MXN,BRGE880019HAGRRT05,,,,,,,,,,,,
BAJA,opel,1900,1971,6f416150-f408-4c44-bec4-201706d2005f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,162655.0,MXN,BRGF760823HVZRYR03,,,,,,,,,,,,
BAJA,datsun,280-zx,1980,c107efe3-ff70-4995-9b18-980322fe65dc,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,303247.0,MXN,BRGF760823HVZRYR03,,,,,,,,,,,,
BAJA,ford,pinto (sw),1972,b38f030e-2f37-4566-a179-c337869393cd,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,229176.0,MXN,BRGF760823HVZRYR03,,,,,,,,,,,,
AGREGAR,honda,civic,1976,a3cdd8a6-930a-4c0f-b22a-0baef112203e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,142785.0,MXN,BRGF760823HVZRYR03,,,,,,,,,,,,
BAJA,amc,concord,1980,8779f175-8097-4f0c-837a-106bf46a72e9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,144417.0,MXN,BRHE710918HAGRRL04,,,,,,,,,,,,
BAJA,chevrolet,cavalier 2-door,1982,5e703351-11a5-4baa-8d19-32e6818cb5aa,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,75752.0,MXN,BRHE710918HAGRRL04,,,,,,,,,,,,
BAJA,volkswagen,scirocco,1978,e6f65189-caa1-4a95-ae34-b23547ff6921,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,290788.0,MXN,BRHE710918HAGRRL04,,,,,,,,,,,,
BAJA,honda,Accelerationord,1982,6c601d62-6fbf-4d71-a32f-3adeb6c723a0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,306786.0,MXN,BRHE710918HAGRRL04,,,,,,,,,,,,
AGREGAR,amc,matador (sw),1974,27c5b715-d0f0-4dc6-b13a-acaaae347418,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,346547.0,MXN,BRHE710918HAGRRL04,,,,,,,,,,,,
BAJA,fiat,128,2001,eaf2baa5-c3fc-40b2-a74e-3a6af09ffb89,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,566114.0,MXN,BRHG700417HDFRRL01,,,,,,,,,,,,
BAJA,dodge,st. regis,2010,4ae65dad-f7a7-4db9-a6eb-b0541d14c9b0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,327881.0,MXN,BRHG700417HDFRRL01,,,,,,,,,,,,
BAJA,peugeot,604sl,2010,7c263c59-6143-47ca-89e1-7968e596975d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,508728.0,MXN,BRHG700417HDFRRL01,,,,,,,,,,,,
SIN_CAMBIOS,mercury,monarch ghia,2011,6f373b49-5ad8-4b79-bd15-17fd96e1aa9a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,496197.0,MXN,BRHG700417HDFRRL01,,,,,,,,,,,,
BAJA,chevrolet,monte carlo landau,2013,45329bc2-36ee-4781-a2ee-bbb3d0ca8c5d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,780110.0,MXN,BRJG750821HAGRMR06,,,,,,,,,,,,
BAJA,Audi,Q8,2011,138bcc12-97b2-49ab-81f8-8da131a03146,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,1700000.0,MXN,BRJG750821HAGRMR06,,,,,,,,,,,,
BAJA,amc,rebel sst (sw),2011,d45bfb10-32f4-41db-acbb-774082d7e748,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,762846.0,MXN,BRJG750821HAGRMR06,,,,,,,,,,,,
BAJA,chevrolet,chevelle concours (sw),2013,139398e3-3368-4d2d-9e7c-44ab6fb78372,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,584006.0,MXN,BRJG750821HAGRMR06,,,,,,,,,,,,
BAJA,BMW,Z4,2014,ba58701d-f3da-48cb-8eb4-24284b8dc8ab,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,451277.0,MXN,BRJG750821HAGRMR06,,,,,,,,,,,,
SIN_CAMBIOS,Jaguar,F-Type,2015,e65f3cb9-1aeb-4511-83e9-794598de7497,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,572055.0,MXN,BRJG750821HAGRMR06,,,,,,,,,,,,
SIN_CAMBIOS,fiat,strada custom,2016,844bc765-74ef-4aae-8e79-863c0c53c557,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,385012.0,MXN,BRJG750821HAGRMR06,,,,,,,,,,,,
AGREGAR,Mercedes Benz,AMG G,2015,c0473c00-7464-4343-aebc-180286fe4206,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,481388.0,MXN,BRJG750821HAGRMR06,,,,,,,,,,,,
BAJA,toyota,cressida,1982,542cbebc-678a-410e-8289-3c5d3504eff0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,299128.0,MXN,BRKA810002HSNRRX02,,,,,,,,,,,,
BAJA,ford,torino (sw),1970,cc5a800c-6fe5-4483-8715-b4d2c3510e71,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,200192.0,MXN,BRKA810002HSNRRX02,,,,,,,,,,,,
BAJA,peugeot,604sl,1978,6c31bb36-c74c-4f68-8e0c-e77e87208b73,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,101598.0,MXN,BRKA810002HSNRRX02,,,,,,,,,,,,
AGREGAR,chevrolet,caprice classic,1979,e6458e39-620c-4a75-8f5a-8c438b1079db,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,234599.0,MXN,BRKA810002HSNRRX02,,,,,,,,,,,,
BAJA,honda,Accelerationord cvcc,2010,5e11dbbc-d58e-4f93-a8bf-61a5889f6029,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,452523.0,MXN,BRKD841023HAGRRM05,,,,,,,,,,,,
BAJA,Tesla,S,2014,58ef9bbd-2b3c-4589-a469-c7ae0095eaa8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,3100000.0,MXN,BRKD841023HAGRRM05,,,,,,,,,,,,
BAJA,audi,100ls,2014,db6bf1c9-7217-4f5a-b41e-30d6cacfe703,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,477830.0,MXN,BRKD841023HAGRRM05,,,,,,,,,,,,
BAJA,vw,rabbit c (diesel),2011,b77a9d28-d4e4-41b2-aa6e-cd09ddcaec93,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,425189.0,MXN,BRKD841023HAGRRM05,,,,,,,,,,,,
SIN_CAMBIOS,Tesla,S,2013,460b1feb-a915-4677-9ade-6b2783002be6,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,586177.0,MXN,BRKD841023HAGRRM05,,,,,,,,,,,,
SIN_CAMBIOS,Audi,Q8,2011,6446bb40-4400-4a81-b99a-6c4b6aa48e25,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,666141.0,MXN,BRKD841023HAGRRM05,,,,,,,,,,,,
AGREGAR,BMW,Z4,2012,9ef4b287-00a7-466d-97e4-2c3ff541c51b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,769422.0,MXN,BRKD841023HAGRRM05,,,,,,,,,,,,
BAJA,mazda,glc custom,2010,14071104-1b07-424e-ac34-2b0b076c59a6,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,641037.0,MXN,BRLA851119MPURMR02,,,,,,,,,,,,
BAJA,Tesla,S,2014,9debdf5e-1028-4a26-bd96-1809ef25cb52,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,3100000.0,MXN,BRLA851119MPURMR02,,,,,,,,,,,,
BAJA,plymouth,satellite sebring,2013,71ded50b-66c4-44fc-8148-bc03d011d141,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,719079.0,MXN,BRLA851119MPURMR02,,,,,,,,,,,,
BAJA,chevrolet,woody,2014,606f829b-5165-4757-9449-2aa633aa74ce,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,726652.0,MXN,BRLA851119MPURMR02,,,,,,,,,,,,
BAJA,Audi,Q8,2015,0655e9c1-64bf-4b35-a7e1-80b79497d141,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,513173.0,MXN,BRLA851119MPURMR02,,,,,,,,,,,,
SIN_CAMBIOS,toyota,corolla liftback,2011,9dc3bfcf-6cb8-43ee-b8fa-ec3c10ad20b4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,530202.0,MXN,BRLA851119MPURMR02,,,,,,,,,,,,
SIN_CAMBIOS,pontiac,phoenix,2016,e1b4d812-1558-4b0e-b5af-6c70d97bd2f3,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,671838.0,MXN,BRLA851119MPURMR02,,,,,,,,,,,,
AGREGAR,chevrolet,malibu classic (sw),2010,b5ee06ff-43af-4b1c-aecf-e266a9570859,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,427025.0,MXN,BRLA851119MPURMR02,,,,,,,,,,,,
BAJA,fiat,128,2009,56f02fd4-fcbe-487f-81cc-23e7d1da63bb,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,348089.0,MXN,BRMA801116MVZRRN04,,,,,,,,,,,,
BAJA,dodge,rampage,2013,98e0881e-0381-471a-9dc0-8429ca2a703e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,583665.0,MXN,BRMA801116MVZRRN04,,,,,,,,,,,,
BAJA,plymouth,horizon miser,2008,6a8a2ecf-a80d-43ae-87e3-2478610dff1f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,385122.0,MXN,BRMA801116MVZRRN04,,,,,,,,,,,,
BAJA,renault,5 gtl,2012,f6561484-31cc-4815-8bae-082acb40d4eb,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,597824.0,MXN,BRMA801116MVZRRN04,,,,,,,,,,,,
SIN_CAMBIOS,dodge,colt hardtop,2007,bc4d56e1-bc17-4920-b1a3-8c84a02702a3,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,553228.0,MXN,BRMA801116MVZRRN04,,,,,,,,,,,,
BAJA,datsun,810 maxima,2010,827941d3-4c79-484d-b767-98efd409dbe7,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,403840.0,MXN,BRML830518HSNRLS08,,,,,,,,,,,,
BAJA,Jaguar,F-Type,2012,cb405767-1ed9-48ab-83d6-e2a587eaabe4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,2000000.0,MXN,BRML830518HSNRLS08,,,,,,,,,,,,
BAJA,plymouth,arrow gs,2010,df77151b-a761-4478-b7b3-14a7b9dff67f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,407144.0,MXN,BRML830518HSNRLS08,,,,,,,,,,,,
BAJA,Mercedes Benz,AMG G,2015,eb521724-f1af-48b3-a33f-13ffe633caaf,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,426539.0,MXN,BRML830518HSNRLS08,,,,,,,,,,,,
SIN_CAMBIOS,mercury,marquis,2013,1501a80a-f29a-4384-9dc5-43739ff3fd93,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,529190.0,MXN,BRML830518HSNRLS08,,,,,,,,,,,,
SIN_CAMBIOS,Tesla,S,2012,bf6b1e8f-38ed-44be-b14d-fba1676580de,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,721872.0,MXN,BRML830518HSNRLS08,,,,,,,,,,,,
AGREGAR,honda,prelude,2011,d9019cad-b04d-4c37-9853-9d0d0f53c035,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,793726.0,MXN,BRML830518HSNRLS08,,,,,,,,,,,,
BAJA,chevrolet,nova,2010,99200555-c453-427d-bfe4-27e461fbd728,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,768597.0,MXN,BRMM790202HSNRNR06,,,,,,,,,,,,
BAJA,Mercedes Benz,AMG G,2013,dbd75f02-32b1-417c-a1d1-05d4934b4213,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,0.0,MXN,BRMM790202HSNRNR06,,,,,,,,,,,,
BAJA,mercury,monarch ghia,2012,165daf88-a795-474b-8400-bcf88ad7663b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,388933.0,MXN,BRMM790202HSNRNR06,,,,,,,,,,,,
BAJA,Audi,Q8,2012,f40e6f1a-9d47-4428-ac90-e367fc394dc7,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,592540.0,MXN,BRMM790202HSNRNR06,,,,,,,,,,,,
BAJA,mazda,glc deluxe,2011,2c1528e7-418f-493a-94f8-3e11728de00b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,624344.0,MXN,BRMM790202HSNRNR06,,,,,,,,,,,,
SIN_CAMBIOS,Lamborgini,Urus,2015,44a319b3-c973-4458-b9d9-724415e6746d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,453765.0,MXN,BRMM790202HSNRNR06,,,,,,,,,,,,
SIN_CAMBIOS,Mercedes Benz,AMG G,2010,09a62e91-47eb-4b3b-8011-bc279900e04f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,702992.0,MXN,BRMM790202HSNRNR06,,,,,,,,,,,,
AGREGAR,chevrolet,malibu classic (sw),2010,60960472-5f1c-4124-9de1-49451aebc178,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,587355.0,MXN,BRMM790202HSNRNR06,,,,,,,,,,,,
BAJA,dodge,colt,1974,3a940863-2d43-4c2d-bb75-bd6d5c4d578e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,338744.0,MXN,BRNA720416HSNRRT01,,,,,,,,,,,,
BAJA,ford,maverick,1976,3f97dff5-c7f9-459c-b9d0-4f9c93c81839,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,273650.0,MXN,BRNA720416HSNRRT01,,,,,,,,,,,,
BAJA,plymouth,duster,1970,a4568bd1-ce68-4f66-9bec-5e9ac498f010,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,211485.0,MXN,BRNA720416HSNRRT01,,,,,,,,,,,,
BAJA,toyota,corolla 1200,1974,0154086a-c025-4685-8a61-c2f5198084a4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,37638.0,MXN,BRNA720416HSNRRT01,,,,,,,,,,,,
SIN_CAMBIOS,amc,concord dl 6,1979,45d73787-0005-4be3-8b58-c66a470eb604,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,149168.0,MXN,BRNA720416HSNRRT01,,,,,,,,,,,,
BAJA,honda,civic,2012,a900f9d8-d8ff-448f-ae83-e30f40b6dae7,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,391898.0,MXN,BRPJ830503HPURDN08,,,,,,,,,,,,
BAJA,Jaguar,F-Type,2012,374fa7fa-a3de-4f13-8294-aee035e58727,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,2000000.0,MXN,BRPJ830503HPURDN08,,,,,,,,,,,,
BAJA,toyota,corolla,2010,9b4409aa-b14f-4577-af5b-28dd2f54a239,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,443869.0,MXN,BRPJ830503HPURDN08,,,,,,,,,,,,
BAJA,chevrolet,vega,2014,c869ea84-bfba-4940-afb6-6f6f8abaacbe,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,529101.0,MXN,BRPJ830503HPURDN08,,,,,,,,,,,,
SIN_CAMBIOS,amc,matador,2015,6d486ffc-0720-47ac-8933-430410383e42,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,673972.0,MXN,BRPJ830503HPURDN08,,,,,,,,,,,,
SIN_CAMBIOS,subaru,dl,2010,cffd1637-b124-438b-84af-6167f7574110,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,540752.0,MXN,BRPJ830503HPURDN08,,,,,,,,,,,,
SIN_CAMBIOS,Lamborgini,Urus,2010,344789f1-6336-44bb-aa68-c7d3ab2b9ea3,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,564429.0,MXN,BRPJ830503HPURDN08,,,,,,,,,,,,
BAJA,dodge,colt hardtop,2010,fa72d288-fe00-43ca-93ef-f3756c28d49f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,461605.0,MXN,BRPM890825HAGRNR04,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2012,0c8282ed-8e2a-48f5-9197-8a153c0cbe79,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,4200000.0,MXN,BRPM890825HAGRNR04,,,,,,,,,,,,
BAJA,triumph,tr7 coupe,2016,359c6f38-e1ba-484f-9245-835ab7c5d08e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,444111.0,MXN,BRPM890825HAGRNR04,,,,,,,,,,,,
BAJA,BMW,Z4,2011,089761fd-f3af-4f66-9835-3a774f1a5298,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,779836.0,MXN,BRPM890825HAGRNR04,,,,,,,,,,,,
BAJA,volvo,diesel,2014,54a8c37b-b201-49de-8822-d71377d43a50,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,503285.0,MXN,BRPM890825HAGRNR04,,,,,,,,,,,,
SIN_CAMBIOS,dodge,colt,2012,95914c82-a158-47f7-8da2-aaf1e1a10292,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,659235.0,MXN,BRPM890825HAGRNR04,,,,,,,,,,,,
SIN_CAMBIOS,honda,Accelerationord cvcc,2015,fb893619-6e33-4628-87f3-ea6106c5f460,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,616242.0,MXN,BRPM890825HAGRNR04,,,,,,,,,,,,
AGREGAR,amc,gremlin,2013,ed3b22ce-d0f0-4ddc-8df6-468e7b7b75c2,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,726083.0,MXN,BRPM890825HAGRNR04,,,,,,,,,,,,
BAJA,datsun,810 maxima,2010,c01acbed-7fd0-4c9e-9f92-bdb81ca17744,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,726915.0,MXN,BRRJ881122MVZRDS06,,,,,,,,,,,,
BAJA,Tesla,S,2014,2e5af281-0ceb-4538-b5ba-ac3b18d7f19b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,3100000.0,MXN,BRRJ881122MVZRDS06,,,,,,,,,,,,
BAJA,chevrolet,woody,2016,cadc1b06-d38c-4f8c-9eb5-ca3f818d6ab9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,565143.0,MXN,BRRJ881122MVZRDS06,,,,,,,,,,,,
SIN_CAMBIOS,amc,concord d/l,2014,8b920441-1d10-42cf-8a55-12afd596706f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,531387.0,MXN,BRRJ881122MVZRDS06,,,,,,,,,,,,
SIN_CAMBIOS,toyota,corolla 1200,2011,1085750e-144e-4236-9fd4-551be607b9c5,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,420446.0,MXN,BRRJ881122MVZRDS06,,,,,,,,,,,,
SIN_CAMBIOS,Mercedes Benz,AMG G,2012,e8abc861-6c93-4f9a-8c0a-743ffe5af141,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,557940.0,MXN,BRRJ881122MVZRDS06,,,,,,,,,,,,
BAJA,ford,futura,2013,6217a5ff-a0d2-44fa-aaf2-4a1c1c5044a5,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,380527.0,MXN,BRST740020MPURNM05,,,,,,,,,,,,
BAJA,datsun,510 hatchback,2006,ce965902-56a0-42e3-958d-e2b05406633c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,416453.0,MXN,BRST740020MPURNM05,,,,,,,,,,,,
BAJA,amc,hornet,2004,3d4a3a6b-3ac8-4a5c-b1dc-d51324d908ab,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,566427.0,MXN,BRST740020MPURNM05,,,,,,,,,,,,
SIN_CAMBIOS,plymouth,fury,2015,a25fa1f1-4bfc-4ecb-845f-e5d5e116fa75,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,583834.0,MXN,BRST740020MPURNM05,,,,,,,,,,,,
BAJA,renault,lecar deluxe,1980,111902f6-a370-4e9e-8cee-82c592b7b33c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,330111.0,MXN,BRTF880003MDFRRL05,,,,,,,,,,,,
BAJA,vw,rabbit,1976,5453e748-8dfe-41f1-a14b-644b2dfab3c4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,154650.0,MXN,BRTF880003MDFRRL05,,,,,,,,,,,,
BAJA,chevrolet,caprice classic,1979,c40185a2-e1d6-4526-90d4-b30fb2dbfd3d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,183214.0,MXN,BRTF880003MDFRRL05,,,,,,,,,,,,
BAJA,saab,99e,1970,3210c91b-371b-4bbb-a59e-55d4b69015ea,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,259624.0,MXN,BRTF880003MDFRRL05,,,,,,,,,,,,
SIN_CAMBIOS,toyota,celica gt,1982,bf7298fc-23a8-4802-b126-fbb500a5ddcf,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,76727.0,MXN,BRTF880003MDFRRL05,,,,,,,,,,,,
BAJA,dodge,rampage,2006,29a73b1c-798e-45ab-8e6f-5440f18c0888,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,328417.0,MXN,BRUV740311MVZRRC07,,,,,,,,,,,,
SIN_CAMBIOS,volvo,145e (sw),2015,31ea3e98-51f5-4734-b938-5c72b04c38dc,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,372218.0,MXN,BRUV740311MVZRRC07,,,,,,,,,,,,
BAJA,amc,spirit dl,2009,e612a4ff-bde3-4f41-9ead-fbb7b3f18e6e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,374331.0,MXN,BRVM890611MSNRLR06,,,,,,,,,,,,
BAJA,citroen,ds-21 pallas,2003,66e8dbf6-3446-4edd-abfb-c65290dc39ff,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,573552.0,MXN,BRVM890611MSNRLR06,,,,,,,,,,,,
BAJA,ford,f250,2007,bb137150-4eac-46aa-bc82-454e641d48c9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,593683.0,MXN,BRVM890611MSNRLR06,,,,,,,,,,,,
AGREGAR,datsun,510 (sw),2010,2f53e3f6-4c83-422c-a00b-b0358c693db3,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,381032.0,MXN,BRVM890611MSNRLR06,,,,,,,,,,,,
BAJA,amc,ambassador dpl,1970,16808835-1cbe-49a5-807a-c296daf15398,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,96719.0,MXN,BUAF830709HPUNLR02,,,,,,,,,,,,
BAJA,datsun,310 gx,1982,27d9a8a1-1147-4d9e-8ff8-2cd8513c604a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,79490.0,MXN,BUAF830709HPUNLR02,,,,,,,,,,,,
